user_id,user_name,about,stars,review_count,member_since,contests_won,runner_up,1_to_1_projects,tags,repeat_clients,reviews,certification,timestamp
3667399,shiroro,"Hello, I'm Shiroro
  Logo Desaigner
  Just Make It Simple and Clean
  contact me if you have something to make",5.0,7,"March 26, 2019", 9 , 35 , 0 ,"['Logo design', 'Logo & social media pack', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide']", 0 ,"['Shiroro was very accommodating. Any amendment that I asked for was done promptly. I was given multiple options throughout the whole process. Thank you, I love the logo that was created! ', 'Professional and timely ', 'very quick and customer oriented!', 'Very good style, quick to respond as well', 'Great design and very easy to work with!', 'I thought that the entire process was very seamless and the ability to provide each designer with thorough feedback helped everything operate smoothly.', 'Very responsive and easy to work with. Creatively captured a simple design that felt in line with the tone of my business.']",['Entry Level'],2022-02-05
3809517,PLANET MARS official,,5.0,8,"July 24, 2019", 10 , 35 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Logo & business card', 'Logo & brand guide', 'Book cover']", 0 ,"['Great designs! Easy to work with on revisions. Thanks for your hard work!', 'This designer was quickly responsive, attentive to feedback, and cooperative with the creation of my company logo. Thanks again, my friend! ', 'PLANET MARS did a fantastic job - although the review process took some time, and there were a few minor communication issues, the end result is fantastic. I would highly recommend PLANET MARS for corporate design work, and appreciated their time and en...', 'Clean design, responsive designer', ""Thank you PLANET MARS. It's a great design. You really hit the nail on the head. Simple, grounded and super serious. Exactly what I was looking for!\r"", 'Planet Mars listened to all of my feedback, shared multiple options and versions, and helped me finalize the perfect logo for my new start up. Highly recommend. ', 'Excellent to work with!', ""Planet Mars was very responsive and worked patiently with us through multiple changes. We're so happy with the logo! ""]",['Entry Level'],2022-02-05
2802074,ivodivo,,0.0,0,"February 14, 2017", 3 , 7 , 0 ,['Logo design'], 0 ,"['Good work.  Designer was responsive and undeerstood our design brief.', 'Great work! Loved the process and the creativity!', 'Fantastic. The designer who listened to the brief most closely and provided ever evolving interpretations to my surprise, delight and satisfaction. Loved the process and final result! d']",['Mid Level'],2022-02-05
803059,*UZER,"My Life is Simple,,but ""WOW""...///",0.0,0,"February 16, 2012", 7 , 36 , 1 ,['Logo design'], 1 ,['Great eye for design!  Very professional and easy to work with.'],['Entry Level'],2022-02-05
3774156,Agungd'sign,"""feedback is the breakfast of champions""",0.0,0,"June 29, 2019", 0 , 1 , 0 ,['Logo design'], 0 ,[],['Entry Level'],2022-02-05
2020454,AAZ_Studio,,4.96,178,"June 02, 2015", 344 , 636 , 21 ,"['Logo design', 'Logo & business card', 'Icon or button']", 34 ,"['They presented the design in different formats. It was great to see our design in a store front and in an office wall. It was when we saw it in the store front simulation that we thought it was the right logo for us.', 'Good, fast & colorful! Thank you!!', 'Great design and easy to work with', 'Fantastic and easy to work with designer!', 'Creative, fast thinking, fast understanding', 'Desinger was thorough and good in responses to get the design we wanted', 'The process was simple and easy! Thank you!', 'Clean, crisp design that met our needs', 'The designer was very good and made corrections very fast. ', 'Amazing. Really good logo. Swift response. Edits on the fly. Awesome', 'Excellent designer, vey professional, understands the assignment and exceeds expectations. Timely and very responsible designer. Highly recommend to anyone looking for Logo designer.', 'Great job for the design', 'Great, inspiring work for us!', 'Easy to work with.  Thank you.', 'This was amazing all around.', 'I had an idea for the logo that didn’t work out well. I had to modify and didn’t know which direction to go. When I saw the logo proposal posted by  AAZ Studios, I instantly got attracted to the icon and it’s simplicity. The rest of the time we worked o...', 'Greate designs! ', 'Pleasure working with you, we like your ideas and you were responsive. Thanks again!', 'Great skills and vision, unique perspective and fast response.', 'Excellent work thank you!', 'Excellent as always, client loved it!', 'Great designer.\rVery supportive.', 'Amazing work, great communication.  A+ experience.', 'The design was great,very close to what I had in mind. Designer communication was great,everything with AAZ was good.', 'Client loved it! Very thorough with all the deliverables, thank you!', 'Hi want the files in CD-R format also\r\rThank you ', 'Hello,CDR file format is a CorelDRAW project file that contains a vector image or bitmap image.The files I sent you have an EPS file. You can open the EPS file in CorelDRAW.Thank you.', 'AAZ_Studio perfectly captured what we were going for in our brief. Simple and timeless!', 'I was very pleased with the quality of work and the responsiveness of the designer. ', 'easy to work with very responsive!', 'Great job on communication and logo', 'prompt and well done', 'Great communication and responses. Quick to make a change and very easy to work with.', 'Very good designer...won our contest that had a total of 35 unique designers participate/enter designs.', 'Did a nice job on the project. Quick to respond!', 'Good initial ideas, multiple revisions and open to feedback', 'Creative, responsive, followed requirements and guidance very well!', 'Excellent design and very quick to respond. Would definitely hire the designer again.', 'Very responsive and great work. We are very happy with AAZ_Studio!', 'Das Design ist individuell und es wurde auf alle Wünsche eingegangen ohne den Stil vom Designer zu verlieren', ""AAZ_Studio gave us exactly what we asked for and more!  A unique, clean, and smart design was developed that took our logo aspirations to an entirely different level.  We couldn't be more pleased!  Thank you!"", ""Great work. Love working with this designer. It's my 2x and I definitely will work with again. Quick turnaround time and easy to work with. "", 'Great design! Very responsive! Would work with this designer again.', 'Wonderful design for business logo. ', 'Great designer to work with - quick and responsive. ', 'Great design! It was perfect the first time around. Absolutely nothing to change. ', 'The design transmitted exactly what we wanted. We loved the concept and its elegance. Overall, working with the designer was a great experience!', 'BRILLIANT DESIGNER', 'Fantastic designer and able to make prompt and artful adjustments. Looking forward to working with them again.', 'Amazing work and very responsive!!', 'Fantastic experience and work product.', 'Great design and responsive to feedback', 'Creative and distinctive design which reflected the brief. Very responsive on design iterations. Great work, thank you.', 'Excellent designer. Very responsive and fast. They came up with a great design from the start, and was very good with revisions to make the design exactly what we were looking for. ', 'Great work. Responded well to feedback. Very professional.', 'Fast, professional, friendly, completely understood our request and delivered without drama. ', 'Really competent designer! Quickly responded to every request. Really happy with the result! ', 'AAZ was a pleasure to work with. Always accepted our feedback promptly and generated some great ideas for us. Thank you AAZ!', 'Excellent design skill while providing compelling options based on feedback, in a very time sensitive manner. Professional on all levels of communication.', ""LOVED to work with AAZ. Super quick turnaround on any modifications. Easy to work with, and was creative. Thank you! Can't wait to work with again."", 'Great design, quick response... All good!', 'Fantastic to work with. Fast response, incredibly adaptive with designs, and very open to feedback. 5/5.', 'Beautiful work, exactly what I wanted. Highly responsive, great design. Enthusiastically recommended!', 'Great work - easy to work with.', 'Very easy to work with! I love my new logo! Thank you so much!', 'We really like our new logo. It captures the essence of our business. The logo design process was smooth and simple and our designer was easy to work with. ', 'Great work. Very happy with the final designs.', 'Great Job! I appreciate the different looks you provided me. Thank you.  ', 'AAZ_Studio totally got our brief and was very responsive to our messages. Thorough range of files provided too.', 'I spent hours trying to fix my corporate logo and within 20 mins I had clean logos in all the formats I had requested and at a very affordable price.  EXCELLENT job!', 'great work with my logo', ""Amazing design. We're really happy with how this design turned out!"", 'AAZ_Studio was able to synthesize the ideas of the brief perfectly, making an stunning design. ', 'Easy to work with. Turned around changes very quickly. ', 'We truly enjoyed working with AAZ_Studio. They won the contest because of their professional, polished designs and ability to listen to what we were trying to communicate. We would definitely work with them again in the future. ', 'Great Effort, Great Logo, Thx', 'Got what we were looking for without any revisions. ', 'Great work! A creative designer who came to the table with several of my favorite options. Easy to work with on changes. Very accommodating! I would definitely recommend them.', 'Great Work! Really happy with the design and options provided.', 'The designer did excellent work and was willing to make numerous modifications until I got it just right.  I am very pleased with the design and services provided.', 'We love the design!', 'Excellent work, lots of design choices and reviews', 'He did a Logo Redesign for me and did exactly what I wanted.\rReacts to all wished quickly.\rCreative, fast and great service, would definitely recommend!', 'Greate unique vision. ', 'Hit the nail on the head straight out of the gate', 'Great contest designs.', 'Quick, efficient desinger with a clean no-nonsense but powerful take on designing', 'Very responsive, fast feedback loops, easy. thanks', ""AAZ_Studio did a great job, quickly and very responsive. I'm looking forward to work with again in the future, thank you!"", 'Absolutely love my new logo! ', 'more than perfect!\rAAZ-Studio met our briefing 100%!\rThank you!', 'Easy to work with! Clean and powerful design work', 'We appreciated the way our concepts were listened to and built upon.', 'Thanks for the amazing logo!', ""AAZ_Studio is my go to designer because he's very good and very fast.  He nails it almost immediately right out of the gate so really all we're doing is fine tuning and perfecting to get to the final cut.  He's fast to respond and the entire project usu..."", 'It was perfect and exactly what we were hoping for.', 'I quickly needed a design for a new company, but was unsure about exactly what design I wanted to represent the face of the company. The designer worked with my MANY edits to create the best representation of what I had envisioned. With all the other st...', 'He was amazing, easy to work with and responds very quickly.', ""This is the second time I've worked with AAZ_Studio. He won a contest with a TON of entries the first time, and because he was head-and-shoulders ahead of his peers, I had no choice but to ask for a second piece of work directly. The back-and-forth inte..."", ""This designer did an awesome job. Followed all the instructions and really couldn't be happier! Thank you so much for a fantastic design. "", 'AAZ_Studio came up with a very original idea which we really liked and was very quick and responsive to any changes or ideas we wanted to experiment with. The end result has been exactly what we wanted and we would highly recommend AAZ_Studio for any fu...', 'AAZ_Studio was very responsive and provided many alterations to existing designs. This process was effortless and enjoyable.', 'AAZ_Studio worked very hard to show me several different versions of my logo until I found one that was just right.  Thank you!', 'Fast response time. Thank you!', 'Prompt, creative, patient.', 'The design was just what I asked for!', 'Very Creative, quick turnaround !', 'AAZ_Studio nailed our design and was a pleasure to work with.  Thoughtful iterations helped us get to the final design quickly!  Planning to work with AAZ_Studio in the future!  ', 'Extremely talented designer. Responded quickly to design modification requests. Would use his services again.', ""I'm pleased with the design."", 'Versatile, talented and skilled designer.', 'Great job, thanks.', 'Super fast and listened to every detail', ""Thank you for you design, it's appreciated!"", 'Great designer, he was creative and delivered quickly, we had no initial concept for our logo, he came up with great ideas, it was a real pleasure working with him.', 'Working with AAZ_Studio was both easy and fun.  The designs were all coming through as requested and the designer was responsive and capable.  Thank you AAZ and thank you 99 Designs!', 'Creativity out of the description given by me, which is good and fit to our use. thanks', 'Great logo and solid design,=.', 'Excellent designer.  Created more designs than anyone else in the contest and of course his designs were the best.  Fantastic art work and logo treatment.  Very responsive, very fast.  Would highly recommend him to anyone.  ', 'AAZ put in a significant amount of work and effort to help with what I wanted and was very fast to make changes. Highly recommended!', 'Great end result. Thanks for your hard work.', ""Amazing, again! I had some ideas roughly drawn in pencil that I wanted turned into icons and he nailed it on the first try! I'm very happy with the images and with the quick turnaround and easy process."", 'Great work. The logo was exactly what we needed. ', ""This designer did a great job, he created exactly what I was looking for, responded quickly to all requests, and made the experience very enjoyable. I'm super excited to launch my new look!"", 'Very professional, creative and responds immediately to requests. Highly recommended.', 'AAZ_Studio were creative, listen to the brief and were happy to amend designs / submit revised ideas. ', 'Very good experience. ', 'Great job!!  Excellent attention to detail - would hire again!', 'Great work...Prompt, creative and patience...Would work again! ', 'fast and capable designer!', 'AAZ-Studio was very easy to work with and provided several designs for us to view.  We are happy with the work. ', 'Outstanding work.  Fantastic logo.  We were very happy.  AAZ_Studio was also very accommodating and easy to work with after his logo was selected as the winner.  Continued to make updates until we were 100% satisfied.  ', 'Thank you very much for your wonderful design', 'Excellent job and communication.', 'All went very well.', 'Excellent work and communication! Thanks', 'Thank you for your ideas and your help!', 'AAZ_Studio did a great job! Even after the winning design was selected he still made some additional changes that we required. We are very happy. ', 'Very responsive and professional, learned from feedback and iterated quickly. ', 'Great understanding of what we were looking for and fast turn around!', 'Did a great job and very easy to work with', 'Great work - different various of Logo-styles, and all of it were on the Point!', 'Great work. Wonderful to work with. ', 'Great Job, many thanks!', 'Good job, simple and effective on the spot.', 'Great work and very responsive to changes/suggestions. Loved working with AAZ_Studio.', 'Great work, unique designs that stood out from the rest.', ""I was more than pleased with all of his hard work, and I LOVE the logo. I gave tons of feedback, and he responded every time, making appropriate changes every time. He was extremely easy to work with and gave me more than I'd asked for once the contest ..."", 'Excellent work. Logo was well received by our entire team and they are excited for our company rebrand.  Designer came up with something truly unique and exceeded our expectations.  ', 'Great job! Well done. Thanks for your help.', 'Appreciate the hard work. I will probably want to use you again in the future to build other variations of this character. I will be in touch. ', 'Great job, with excellent results from feedback.  Prompt and professional.', 'Extremely fast and good.', 'The job was a short timespan design for a web portal. The designer captured the brief perfectly. ', 'Had a lot of great designs submitted, but the client felt this one represented their organization the best.', 'Design was original and applied well to the business. Handover was fast and included all necessary files including the vector logo. Smooth handover and cooperative throughout the contest.', 'Fast and very good.', 'Amazing job, super quick turnaround, great communication and excellent comprehensive formats.', 'Clear communications and fast delivery of files. Thank you!', 'Love the design, and the designer was easy to work with. Responsive, open to feedback and with a quick turn-around. Recommended. ', 'Great designs, it was a difficult choice!  Final designer deserved to win with a number of very creative designs.', 'Great job in under 24 hours. You beat out over 200 submissions ', 'Good job, nice design!', 'Fantastic job, really happy with the finished product!', ""This designer homed in our brief straight away and did a great job of using the colours and concepts in our main logo to create the desired brand. They were responsive to our requests for change and didn't bombard us with dozens of slightly different va..."", 'Excellent communication - FAST work. Exactly what I wanted.', 'great design and delivery. recommended', 'AAZ_Studio designed a logo for my client, Tyler Vision Therapy and did an excellent job. They have a good eye for design and respond to requests quickly and with clear understanding. The final files were clean and well-organized. They were very professi...', 'Good designer and excellent collaborator !', 'Excellent designer and extremely patient with all my changes. ', 'Very creative designer ...  ', 'AAZ studio did a great job with getting the feel in colors and design that I was looking for.  I am still amazed that designers from the other side of the world can understand and create a look that someone from the middle of the US wants.  I love this ...', 'Great Job!!!!!  AAZ_Studio was quick to revise and edit several versions which made it difficult to choose one.  They were all great!', 'Very helpful and talented.', 'Great job and look forward to working closely with him in the future ', 'We requested an illustrative design to be used as a logo, and the result was high quality and looked beautiful.', ""New and modern small business consulting company logo was required. Designs submited by AAZ_Studio's were very creative. This designer was easy to work with, very responsive and revisions were made promptly. Thank you for a great logo and pleasant work ..."", 'She IS the BEST!', ""Couldn't have been any better!\rGreat response, understood every direction!\rAAZ was THE best experience I ever had on 99 designs!!""]","['Brand guide', 'Mid Level']",2022-02-05
2823142,aschdesign,"""Think before you post"".",5.0,20,"March 04, 2017", 25 , 35 , 6 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Logo & brand guide', 'Other design', 'Logo & business card', 'Business card']", 3 ,"['Thanks for all your edits and changing as per our requirements. Very pleased with your work and looking forward to working with you very soon. ', 'Really matched the aesthetic I was looking for. Submitted many of my favorite designs.', 'Amazing design, great style! Thanks for the very good cooperation. I love my new DJ logo!', 'aschdesign was very responsive when changing design ideas. It would be a pleasure to work with them again. ', 'Listened to our ideas, revised and adjusted accordingly. Communicated in a very timely fashion!\r', 'Excellent result and communication', 'Great communication and collaboration!', ""The logo is simple and unique! Great shadows and shapes.\rThat's exactly what I needed."", 'Willing to work with you as much as you need to get what you want ', 'Killed it with the artwork!', 'Great designer, awesome ideias, fast communication and always working to improve the job. ', 'The design was very 2 the point and simple. The revisions made exceeded expectations. Great work!', 'very cooperative and willing to work with you until you are 100% happy with your product!', 'The designer was responsive and accommodating to our notes and edits.', 'Fast quick got us exactly what we needed', 'Great designs and very good communication!', 'Great job. Very responsive & great results!', 'Very responsive, great design, and good listener ', 'First time using and amazed at process and quality of designers/designs.  A really great experience and we are very happy with the results', 'I am extremely happy with my final design and how attentive the designer was throughout the process. She ensured that I have the best result from the challenge. I hope to work w her again!']","['Brand guide', 'Mid Level']",2022-02-05
1953326,ik105,"Hi, I'm an Illustrator and concept artist. I work since 2007.
  You can see my portfolio, at
https://dribbble.com/fikyos https://fikyos.wixsite.com/mysite.",4.88,16,"March 31, 2015", 29 , 71 , 5 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Product label', 'Logo & business card', 'Other design', 'T-shirt', 'Product packaging', 'Logo & brand guide', 'Illustration or graphics']", 7 ,"['Awesome work!! Appreciate the hard work. ', 'Thank you for your appreciation and review.', 'Awesome design work!', 'Awesome work!! Thanks again for all your help. ', 'great logo, would work with designer again', 'Very thoughtful and creative design! Really paid attention to what I envisioned and I loved the end design!!', 'Super design...symbolism and detail just fantastic !', 'great designer !!', 'Great work, responsive and good communication. ', 'The designer had a lot of creativity and the designs stood out from many.', ""ik105's design was completely outside the box.  It was not what we had imagined when we started the contest but the design was so different than every other entry we kept coming back to it.  Ultimately, we could not deny how much we liked it.  It was a ..."", 'Incredible artist!!! Cant wait to commission more work from ik105', 'Really good job and great designer, would gladly work with you in the future as well!', 'Great Job and communicated very well.', 'ik105 is a master artist. Our project brief was written with the intent of giving a broad life-story concept tied up into 3 characters on a journey. In the earliest stages of this thing, we had only hoped and dreamed it could come out looking the way it...', 'Great to work with, my schedule was a bit chaotic, but Ikyos delivered quality drawings and designs.  Highly recommended!!!', 'Ikyos was one of the most professional designers I have the opportunity to work with.  Not only did he provide a great product and was awesome with communications...he took the time to develop the design based on the key factors we were looking for and ...']","['Print', 'Brand guide', 'Mid Level']",2022-02-05
957394,arSign,,4.87,15,"August 06, 2012", 26 , 52 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Illustration or graphics', 'Logo & social media pack', 'T-shirt', 'Product label', 'Poster', 'Logo & brand guide', 'Other art or illustration', 'Logo & business card', 'Book cover', 'Album Cover']", 1 ,"['Very responsive!  Thank you for all the design iterations!', 'Great design thanks!', 'Excellent work from the team! It seems like they were the only ones who actually read the brief and they nailed it straight away. Very good communication throughout with some quick changes and a few tests to get the colours right. \r\rWould recommend an...', 'Between 3 and 4. A lot of potential in these guys', 'Ottimo approccio, sempre puntuale e disponibile. Creativo e collaborativo. Grazie', 'Excellent work.', 'Super talented! Loved working with them....', 'Great design and very responsive! Highly recommended', 'Cool design ideas and very fast response! It was a pleasure, thank you very much!', 'Ottimo Lavoro. Professionisti e capaci.\rSempre attenti alle esigenze del cliente e sempre attivi nella comunicazione.\rPuntuali, precisi e soprattutto capaci con molta intuizione e fantasia.\rGrazie Bel Lavoro.', 'Buon lavoro svolto, idea originale, comprensione della nostra esigenza, ottima attinenza alle indicazioni date.', 'Great designers. Very collaborative and reactive to our feedbacks. I highly recommend them.', 'ottima grafica, molto gentili', ""Concretezza e professionalità. Una proposta diretta e soprattutto finalizzata all'uso reale, con consigli specifici in tal senso."", 'OTTIMA Professionale Rapidi e veloci.\rGrazie ']","['Print', 'Mid Level']",2022-02-05
868708,odle,let`s draw...,4.91,34,"April 27, 2012", 89 , 238 , 7 ,"['Logo design', 'Logo & hosted website', 'Other design', 'Logo & business card', 'Logo & brand guide', 'Character or mascot', 'Logo & brand identity pack', 'Book cover']", 5 ,"['Very responsive. Great.', 'Understood the brief and turned around the logo swiftly. Thank you', 'Very professional and responsive. Created a unique design that inspired other designers in our contest. Even after winning our contest, Odle was happily implemented many minor tweaks and edits as we tried to perfect our overall design and was very patie...', 'Very creative, quick responses & thoughtful work! ', 'Everything was ok with this project. ', 'My design was super awesome. My designer was very talented and very hardworking. The 99d interface worked just beautifully!', 'The design was world-class, the execution of the idea was excellent, and customer satisfaction was perfect.', 'Love it! Thank you!', 'Creative, unique design. Exactly what we were looking for. Great job!', 'Amazing creativity skills... natural talent.', 'odles design met the criteria we set out in our brief - it was modern, fresh and crisp - just what we were looking for', 'Thank you!!!!!!!!! I am very happy with the final product. Great to work with!', 'Thanks for doing a great job with my logo! Was great to work with you.', 'A very talented designer with creative ideas that are bang on brief', 'You made a great job odle, thanks for your logo. Nothing to improve to me in this short collaboration. Everything was just perfect (proposals, deadlines reached, flexibility). Bravo!', 'Sehr gute Zusammenarbeit, sehr flexibel und perfektes Degin.', 'Very creative. Very responsive. Outstanding experience!', 'Odle was a great designer to work with!  He responded quickly and offered several different options for design.  Thank you!', 'Very creative designs that captured our imaginations. Would highly recommend for anyone looking for an out-of-the-box designer!', 'We went through multiple iterations to please myself and my partners. Odle was very patient and we landed on the perfect design. I highly recommend! ', 'Nailed my expectactions with the designed logo. Very responsive designer.', 'We loved his style in general and our new design! He was also very responsive to our comments.', 'Simple and elegant. Loved it!', 'Amazing work! Was willing to work with me when I asked for revisions and files, and designed a logo that was exactly what I was looking for! Thank you so much!', 'odle was very responsive and kept thinking of new designs to help make my vision a reality.', 'I LOVE IT!!!!! Odle was VERY responsive and an excellent designer to work with! ', 'odle did a great job and was very responsive throughout all the contest!', 'Thank you.  I hope we can do this again on my next design.', 'An amazing artist with quick and creative concepts. This person gave us several modifications so we could exactly the design we wanted. We would definitely love to work with them again!', 'Cool and appealing design that reflected perfectly my ideas. The designer was responsive to my questions and picked up and adopted well to my expectations and requirements.', 'odle did a great job and was very responsive to requests for changes.', 'it was a real pleasure to work with you! well done!', 'THIS GUY IS A DESIGNER GENIUS!!!\ramazing communication!, patient, humble, takes his job serious\rDescribe to him something you think you want.\rHe will come up with something worth a BILLION! \rawesome!\r  ', 'Very responsive and creative! Great understanding on what we want in the logo.', 'Great communication and readily available to make changes as requested. Overall wonderful experience. Thank you!', 'Very talented and creative designer, very pleased, thinks outside the box to create refreshing and timeless work.', 'Creative interpretation of the brief. Followed directions really well and submitted lots of designs to choose from. Great work!', 'Fantastic! Understood my design brief  immediately and provided me with a fresh and vibrant design. five thumbs up! Well Done Odle! : )', 'Excellent design, prompt. Very pleased!']","['Web Template', 'Brand guide', 'Top Level']",2022-02-05
