user_id,user_name,about,stars,review_count,member_since,contests_won,runner_up,1_to_1_projects,tags,repeat_clients,reviews,certification,timestamp
3850423,kids.boi,,0.0,0,"August 26, 2019", 0 , 4 , 0 ,"['Logo design', 'Logo & social media pack']", 0 ,[],['Entry Level'],2022-02-21
2784641,rinsku,,4.89,9,"January 30, 2017", 20 , 21 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Poster', 'Book cover']", 1 ,"['Understood the need for what we were looking for. Everything was very clear, basically a marvel.\r\rWe compared around 230 designs with different versions and his work stood out from the rest with his unique design with no variants.\r\rFantastic, I high...', ""Rinsku is persistent at exploring what graphic best fits the message that I wanted to the logo to contain.  I found this very helpful, to see how the logo's concept was evolving to be a winner.  Thanks!"", 'was great to work with as we went through some changes and came through every time. ', ""She's Great!!!!!! Very responsive."", 'Well done and thank you ', 'Nice job. Exactly what I was looking for!', 'Super collaboration and great design at the end !', 'Great design! Followed my exact specifications and created a product that met my needs', 'Not only do I love my design but my designer Rinsku was very helpful and willing to go above and beyond providing any altercations I wanted to see throughout the process.']","['Brand guide', 'Mid Level']",2022-02-21
2065583,Areosten,"I am a graphic designer with over 10 years of experience, a brand consultant and a digital marketer. With a proven record as a passionate graphic designer, I am here to provide my services on 99designs.",5.0,5,"July 11, 2015", 6 , 34 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & business card', 'Logo & social media pack', 'Logo & brand guide']", 0 ,"['Ich bin sehr zufrieden ', 'The designer was willing to try different styles to make the logo perfect! The unique image really sold me on the design', 'Working with Areosten was very easy, quick and I love my design. It captures exactly what I was looking for. ', 'this designer was so patient and kind to work with my many instructions and changes. I am so grateful for him and look forward to using him again for future projects ', 'Areosten was a pleasure to work with! I am extremely pleased with the final product.']",['Entry Level'],2022-02-21
684157,tyar88,,0.0,0,"October 05, 2011", 0 , 0 , 0 ,['Entry Level'], 0 ,[],['Entry Level'],2022-02-21
3270474,railkings,,4.89,9,"April 19, 2018", 12 , 36 , 1 ,"['Logo design', 'Logo & brand guide', 'Logo & brand identity pack', 'Logo & business card', 'Logo & social media pack']", 0 ,"['I recommend it 100%.\rSerious, responsive, and talented graphic designer.\rThank you!', 'Great classic design that evolved on our previous one', 'I highly recommend working with this designer. She submitted multiple creative solutions and was eager to give me whatever I asked for. Super talented and a true professional, I hope we have the opportunity to work together again in the future!', 'thanks for your support, appreciate your work.\r\r', 'railkings nailed the design - client was delighted and so were we! Thank you and hope to work with you again. ', 'EXCELLENT JOB! VERY RECEPTIVE TO FEEDBACK. ', 'Thanks for all the great work!', ""Quick to respond, courteous, professional, and talented. Can't really ask for more. "", 'Great designer, although asked me on two occasions to award her the winner in order to see the requested revisions on the initial concept designs.  Otherwise, great work and in timely fashion.  Thanks much.']",['Mid Level'],2022-02-21
2654553,aquamarine d e s i g n,"Hello!
  I am very romantic, my design is feminine, floral and playful. I love watercolor and hand-drawn illustrations.
  I have a bachelor degree in graphic design. I have a lot of experience in working with different organizations, companies and teams which resulted in professional and excellent results.
  I am open for work and 1to1 projects!
  I’m happy to create a unique identity for you! :)",4.96,45,"September 20, 2016", 53 , 123 , 9 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Logo & brand guide', 'Logo & business card', 'Product label', 'Product packaging', 'Illustration or graphics', 'T-shirt', 'Social media page', 'Business card', 'Book cover']", 7 ,"['I really enjoyed working with aquamarine d e s i g n! She is a very talented graphic designer. I should have hired her directly as I love her feminine style. She was very patient and accommodating on all of my edit requests. I absolutely love the logo t...', 'Amazing Work she’s a rock star! ', 'Perfecr, fast and aviable', 'Fantastic communication and design! Super happy with the whole process.', 'So friend, easy to work with and accomodating', 'Created a design which is exactly what i was looking for. Thank you!', 'This designer was very easy to work with, and quick to respond to any changes I needed or wanted to see.  She was very generous with getting files to me and did beautiful work playing with colour and fonts to get my logo just right.  I would work with h...', 'Excellent design and was very quick to change anything needed based on my feedback. Highly recommend. ', 'Aquamarine was very communicative and easy to work with.  They took my suggestions and altered the work to fit exactly what I wanted.  They did a beautiful job on my design.', 'Work was delivered quickly and designer accommodated what I wanted in my design very well. ', 'I was very happy with all of the work this designer created for me, although she seemed to know from my description, better than I did what I needed. After a lot of patience and sending me a variety of requested changes, I ended up going with the origin...', 'NIce design, fast and easy communication', 'Wonderful to work with', 'Absolutely loved my logo, very creative', 'Great to work with and listened well to feedback and direction!', 'Very prompt communication. Great design. ', 'Aquamarine was great to work with. She was very responsive. I recommend working with her.', 'Very Responsive!  We love our Logo!', 'Prompt with design updates and worked with me to get exactly what I wanted. Great designer. ', 'This was a wonderful process.  We had so many quality designs submitted for our approval.  Ultimately we decided on the logo and branding that we felt best suited us.   Aquamarine was incredibly responsive and really delivered a beautiful project.   ', ""Loved working with Aquamarine!  She's fantastic."", '\rIt was a pleasure to work with Aquamarine, always very helpful and very fast in fulfilling our requests. Very kind and professional, we recommend Aquamarine! Paola & Giovanna', 'I see why aquamarine d e s i g n is almost a 5 star designer and is at Mid-level. She takes direction well and her communication is awesome, she is open to constructive criticism. I am not one of the easiest people to work with and she was able to deliv...', 'Awesome design and great to work with!!!!', 'Design (color and font) was great!', 'This designer really nailed my brief the best. Great communication and creative. THANK YOU!', 'The designer understands the direction almost instantly.  Beautiful artwork!', 'So happy to make adjustments and work with me! I love my design!!! ', 'So easy to work with, quick, and beautiful work!', 'deliver quality design in time as expected. communication was also good. will consider to work with for new project. :) ', 'It was a pleasure to work with aquamarine design. Fast responses and made revisions exactly how I envisioned. ', 'Great final design. . ', 'Had a great time working with Milica on my logo design! She was responsive and quick to make changes. Highly recommend', ""Milica is very creative and her designs were relevant and reflected my preferences. She was responsive and prompt in her communications and we couldn't be happier with the final design. Thank you and I wish you all the best in the future!"", 'I absolutely love my logo! Djuric is so talented and nailed my TM quickly. She made any changes I needed fast and was very easy to work with. I would definitely recommend her!', 'BEAUTIFUL DESIGNS, AWESOME TO WORK WITH, SMOOTH TRANSACTION. TOTALLY RECOMMEND!', 'Fantastic design, quick response & turnaround. Will highly recommend ', 'She understood my requirements and delivered a design that is very versatile. ', ""Couldn't have asked for a better design.  Thank you for your hard work!"", 'Proactive, smart, innovative', ""Thank you for all of your work! Couldn't be happier with my new logo! "", 'We liked the design as it was simple in essence but showed a femine side.', ""Milica did a wonderful job of putting my vision into a logo. I gave minimal information, because I wasn't sure what I wanted, but she delivered with a logo that I fell in love with. I needed a lot of tiny tweaks and they were all met with a smile and qu..."", ""She listens well to my requests and concerns. She's a very talented artist."", ""Milica did an excellent job capturing the essence of the brand. She's a very talented artist, and we couldn't be happier with her design. ""]","['Print', 'Mid Level']",2022-02-21
2317035,ktmlc4,,5.0,17,"February 29, 2016", 37 , 113 , 0 ,"['Logo design', 'Logo & brand identity pack', 'T-shirt', 'Logo & brand guide', 'Logo & business card']", 1 ,"['Great work and follows my brief to a T ', 'Fantastic designer.  Loved working with him.', 'Very quick design and getting files to me.', 'thanks design looks grate.', 'Nice guy to work with and he is very creative. He delivered a 2 fantastic design to us! Thanks a lot ', 'Perfect communication with stunning outcome!', 'Amazing work. Really understood my vision and brought it to life. Went above and beyond on multiple occasions. Highly recommend ', 'The work was crisp and we loved the design very much in the very first look at itself. ', 'It was a pleasure working with ktmlc4 on our logo.  They responded quickly with multiple variations, incorporating feedback effectively with good judgement.  I hope to work together going forward.', 'Great work, timely and good communication. ', 'Realised our vision perfectly, after a couple tweaks, was a pleasure to work with responded quickly to requested changes.', 'He got it on point, very good designer \rwe are very happy about the Logo, well done :)', 'Beautiful, creative design. Designer is very responsive. Great to work with.', 'He was the only one who really tried something futuristic. Good communication skills to. ', 'ktmlc4 is very responsive and professional. Love the design!', 'ktmlc4 was the first of 10 cpntestants to meet the goal and the most consistent through his ~5 submissions.  \r\rQuick response time, communication and of course great design', 'I asked for a simple logo for an online business and ktmlc4 won out of over 100 concept submissions.  The logo was perfect.  Simple.  Stunning.']","['Print', 'Mid Level']",2022-02-21
3259598,Si_Lo,,4.96,67,"April 10, 2018", 75 , 87 , 12 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Logo & brand guide', 'Logo & business card', 'Web page design', 'Product packaging', 'Product label', 'Other web or app design', 'Other packaging or label', 'Other clothing or merchandise', 'Merchandise', 'Logo & hosted website', 'Illustration or graphics', 'Business card']", 7 ,"['Designer was very accommodating with revisions, and I felt she did a phenomenal job creating my vision for the business logo and banner. I will be returning to use her in the future! ', 'Silvia was responsive to my needs, she was willing to experiment with my design recommendations and delivered a unique and well received logo.', ""Silvia's Arbeit war unglaublich! \rSie hat meine Erwartungen übertroffen und ein wundervolles Logo für uns gezaubert... ich werde gerne wieder mit ihr zusammenarbeiten.\rVielen Dank!"", 'Very nice to work with! Open to changes and ideas.', 'Si Lo did a great job with creating my logo exactly the way I described it.  She was fast and efficient!', 'Everything was great', ""Silvia's work is amazing!"", 'I loved everything about his work', 'Silvia is very talented! We will work with her again soon.', 'Silvia is amazing, very talented and she provides fast delivery. Will hire her again for more project.', 'She is very talented and super responsive. We started more projects with here as we love her work. ', ""Si_Lo is wonderful to work with. I love my logos and I'm very happy with Si_Lo's work and responsiveness to my many many requests. "", 'Thanks so much!!!Like you I have a bulldog and I am happy to have won this competition ;-)', 'Amazing implementation and very good communication :)', 'loved the logo. Did on contest on 99DESIGNS and this was the winner from the 56 designs that were submitted ', 'I absolutely love this design and the designer!  Si_Lo listened to my design ideas, understood my style, and provided personalized touches that makes my logo so special!  I glow with joy every time I look at my logo!!!', 'Silivia was fantastic! She did an excellent job with my logo and brought my vision to life. ', 'Most amazing process - very well done!', 'Tolle Kommunikation, schnelle und präszise Umsetzung von Wünschen.', 'Merci infiniment! Silvia est super réactive et elle a su répondre à TOUTES mes demandes, je suis complètement SATISFAITE du résultat final! Je recommande !!\r', 'Great work and very fast. Thanks a lot!', 'It was a pleasure working with Silvia! She was easy to communicate with and always helpful! \rThank you!\rAmy G\rFM Hair Studio Logo', 'Je recherchais un logo urgemment pour une nouvelle marque de ma société , quelque chose de sobre et raffiné et Si_Lo a su cerner mes attentes et me proposer exactement ce que je voulais. Je recommande!', 'I really enjoyed the whole experience and my designer was great!', 'Very professional designer. Very responsive to changes and requests. Would highly recommend!', 'The templates were gorgeous! Silvia went above and beyond to give me even more beautiful design templates for me to choose from.  ', 'Silvia listened to everything I said and translated it perfectly into several designs, which were all great but the one I picked reflected my brand spot on.    She is very talented and I highly recommend her.   I look forward to working with her again.  ', 'Amazing designer: she understands the brief, gives multiple design options to choose from, and is quick to incorporate feedback. A pleasure to work with!', 'Thank you so much!!! I love it!!!', 'Great job! She did wonderful work for us!', 'Silvia was amazing to work with...very responsive and communicative.  I just love my new logo and brand guide!', 'Silvia was really responsive and took on board our brief and any requested changed.  The process was made really easy. ', 'Great to work with, came up with so many great ideas, and made any changes I requested without hesitation.', 'I love the design Si_Lo created for my company.  I asked for a simple, yet memorable and engaging design, and that is what he did.  I saw the other designs he created for other companies and was impressed with the quality of his work. \rCommunication an...', 'Silvia did an fantastic job. She was very patient with me. Very talented. And i absolutely work with her again. ', 'Silvia has been extremely helpful, responsive and understanding of my brand messaging.', 'Amazing work! Had a great experience. ', 'I really love my logo it definitely represented my holistic massage practice. Thanks again Silvia for all the hard work you put in.', 'It is a pleasure to work with Si_Lo. She is really attentive to our needs and very professional. I would definitely work with her again.', 'Si_Lo was a pleasure to work with. Very professional, understood my requests easily, delivered in a timely manner.', 'My designer was great to work with... very pleased with the process and the final product! ', 'Thank you for a great design', 'It is perfect! Si_Lo was very attentive to our requests and a great help!', 'Silvia è stata veramente molto professionale, attenta ad ogni dettaglio e paziente ad ogni mia richiesta. Veramente brava!!!', 'Si_lo is a very professional designer with a  lot of experience. \rHas the functional and technical knowledge and skills to do the job at a high level of accomplishment.  We had a very good communication with her (Pursues everthing with energy; knows wh...', 'Great design and easy to work with.', 'From the beginning, I knew you were going to be a top contender.  You listened and got back to me so quickly.  An absolute pleasure to work with!', ""Silvia's work captured me right from the beginning of this contest.\rShe kept on top of all my requests.\rVery professional, easy to work with, very accommodating and most of all, very talented. Thank you so much!"", 'Molto creativa ed estremamente disponibile per richieste e modifiche.', 'She is a very professional designer! The working with her was excelent! Thank you!', 'Si_Lo did an amazing job for me.  She is very fast, super creative and easy to work with.  She was also quite open and accommodative as far as feedback and making any modifications were concerned.  Si_Lo submitted multiple designs, and I loved a few of ...', 'Truly excellent work!!  Thank you so much!', 'Thank you so much.', 'Within the first day of my campaign she added an incredible design. It was a nice and friendly communication. I would definetly choose to work with her again. :)', 'Superb design work!  Excellent work and communication!', 'Second time working with Silvia, and once again, she was an absolute gem. She made sure my business card met my exact specifications, and even went the extra mile to ensure the files met the need of the printer. A true professional, I will always partne...', 'Excellent work and stunning design!', 'Incredible work!  A design master!', 'Superb work!  World class!', 'Silvia is an amazing designer and extremely easy to work with. She is very responsive, and made changes immediately when requested. She would submit all changes right away, and also additional designs that she thought I might like. Highly recommend!', 'Great to work with!', 'It was great to work with Si_Lo. So patient and so professional. I would rate as a top level designer!', 'Wonderful design ability', 'Very happy with Silvia, extremely high skill and attention to detail. Thank you.', 'Great work, thank you!', 'We love our new Logo!!', 'This design captures exactly what we’re looking for. We are very happy with the finished product.', 'Great design!  Thanks']","['Print', 'Brand guide', 'Mid Level']",2022-02-21
3836310,lachART,,4.73,11,"August 15, 2019", 13 , 31 , 3 ,"['Logo design', 'Logo & brand identity pack', 'Logo & business card', 'Logo & hosted website']", 1 ,"['Working with lachART was a great experience. He is very creative and responsible. Highly recommend to work with him. You will be not disappointed. ', 'Thank you very much, I hope we can work together again in the future', 'Very good design right from the start. Also very easy to work with and very helpful on any small tweaks we wanted to our design. Overall great to work with. ', 'thank you very much', 'very good. happy with the service.', 'Excellent designer, very responsive to changes', 'Great designer. Very quick to pick up on requirements and covert these to a solution', 'Great work, very quick and very professional', 'Great quality, adapted to my needs and quick to respond to change requests', 'Everything went perfectly.  Thanks so much!', 'Good experience ', 'I love my new logo.  lachART worked extremely hard to make all the necessary changes I asked for.  I would use them again as I am very pleased with the final product.  ', 'Great original concepts, excellent to work with, very responsive and able to take feedback and quickly incorporate into concepts! Highly recommend!']",['Entry Level'],2022-02-21
620043,Higher Graphics,"Creative and talented in multiple facets of graphic design - art  direction, design, illustration and production.",4.98,50,"July 23, 2011", 131 , 194 , 14 ,"['Logo design', 'Logo & brand identity pack', 'Logo & brand guide', 'Logo & business card', 'Logo & social media pack', 'T-shirt', 'Product packaging', 'Business card', 'Sticker', 'Other packaging or label', 'Other art or illustration', 'Illustration or graphics']", 13 ,"[""Greetings! I've signed the transfer agreement, thank you! I am going to review type explorations next, and come back soon!"", 'Lightning fast turn around and gracefully accepted every request I made! Higher Graphics is quickly becoming my go-to! ', 'Awesome designer, highly recommended! Very talented!', 'My creative brief was a complex integration and my revisions were many.  She excelled at every level. Having her own creative interpretation while maintaining my vision. Heidi really went above and beyond with all my requests for revisions of the detail...', 'Higher Graphics was wonderful to work with and was quick and helpful! I will be using her over and over!', 'Excellent designer. Very good with communication and made sure I was completely happy with the work. Their willingness to take risks and make adjustments as per my feedback made me choose them. ', 'Fantastic artist! Highly recommended -- went back to her often!', 'Great artist! Highly recommended! ', ""It was a pleasure to working with you! Higher Graphics was extremely proficient, and catered to ALL of our design requests and revision requests. Communication was great, so we got exactly what we wanted in our design, and we couldn't be happier. Thank ..."", 'Designer was fantastic -- creative, responsive, flexible.  Made the experience easy and pleasurable.', 'Fantastic work! Heidi is super talented!', 'Excellent designer! Very creative!', 'They were great to work with!', 'Got it right from the start !! Good job :)', ""Heidi's work is always fab & we'll keep coming back to experience her magic when developing future brands - thank you!"", 'Excellent to work with!', 'Prompt and relevant ', 'Working with Heidi was a real pleasure and completely effortless.\rShe was very attentive to our needs, always willing to go the extra mile, and helped us find the right visual identity for our studio.\rI recommend 2000%.\r\rThank you so much Heidi!', ""Heidi was a pleasure to work with! The designer was quick to make changes and a great communicator. I'd work with this designer again in a heartbeat. "", 'Very creative with ideas for my logo.  Quick and easy to work with.  A fun experience for sure.  Thanks', 'Absolutely beautiful. Heidi went above and beyond, listened to my ideas, and took the time to learn about my company and understand my needs. Completely over the moon!', 'I had a great experience. The designer went out of his way to deliver and submit ideas. ', 'We’re really happy with the final design!  Thank you!', ""The initial design was not what I expected. Heidi's approach to the use of the Zen circle was much more creative than the other designers. Heidi followed the feedback and suggestions to the letter and offered options and solutions. I'm very happy with t..."", 'Wonderful to work with and ended up with the perfect logo design!', 'Great job and really listened to feedback', 'Amazing designs and great follow-through with what we were looking for!  Thank you!', 'We were happy how Higher Graphics reacted to our feedback and changed the logo design to reflect it.', 'Loved how many different designs were uploaded while still adhering to the brief. It was also great to see different variations of our favorite designs to further refine what appealed to us the most. Would highly recommend. ', 'Beautiful creativity. Great communication. Would definitely do business again. Thank you so much for all your time, energy, and attention to detail!', 'Heidi is amazingly talented and very accommodating.  She made sure we were totally satisfied.', 'Excellent to work with & forever producing quality designs. Highly recommended! Thanks again!', 'Our designer really came through.  She listened to the feedback we were giving her, made the changes and took the next logical steps for us.  Our logo is better than we could have hoped!', 'Always a pleasure to work with. Thank you!', 'Absolute pleasure to deal with!\r\rHighly recommended designer, thank you!', ""The designer's communication and willingness to supply multiple options was the strongest attribute"", 'Great design work and great to work with!   Will be coming back when we have another design project.  thanks! ', 'Working with Higher Graphics was a great experience. She was able to capture what I was looking for and willing and receptive to small edits and tweaks to make the logo design exactly what I was looking for!', 'Higher Graphics was great to work with.  Creative and insightful, it was pleasure to work through the design process and produce a fantastic logo for our new nano brewery!', 'Great working with Higher Graphics. Great design, great communications. Highly recommend.', 'My third time using 99 designs for company logos.  Extremely happy each time.  Great work by Higher Graphics!!!', 'Working with Higher Graphics was a true pleasure.  She interpreted our sketches extremely well, even late into the contest.  Very responsive thru days of back and forth.  ', 'Higher Graphics did a KICK ASS job!!  They were extremely easy to work with, VERY responsive, and did great work.  They asked several questions to better understand the meaning behind what I wanted to do.  Despite me not knowing exactly what I wanted, H...', 'Our experience working with Higher Graphics was amazing.  The design we needed was based on a specific story, and she really took the time to learn all of the details, and weave them into the design in such an effective, creative way.  Her attention to ...', 'Great job.  Fantastic designer.  ', 'Awesome job Higher Graphics!  It was a pleasure working with you!  Very receptive to change requests and easy to work with.', 'What an awesome first experience, I will be using High Graphics for many of my designs in the future!!!', 'Higher Graphics designed a logo for a healthy snack vending business.  The designs were awesome and Higher Graphics worked to revise what I wanted and gave may many options.  Definitely worth the money.', 'I truly enjoyed working with Higher Graphics!  Very creative and receptive to edits and revisions. Shared her gift and creative vision to end with a perfect logo.  Thanks again!', 'Thank you very much!!', 'Working with this designer was a true pleasure. Their work is amazing, we have received raving reviews on the logos that were designed for us! The owner is also very polite, responsive and enjoyable to work with! We will be using this designer for all o...', 'Amazing designer and incredible to work with. Very responsive to any requests and will constantly invite into any contest I run.\r\rHighly Recommended.', 'Higher Graphics saw thru the design brief to a truer image for our company...and delivered it!', 'Higher Graphics is incredible to work with, takes criticism and direction extremely well, Very consistent with the quality of the work submitted and was able to fix and rework designs even after the contest had ended.', 'Heidi is an incredibly responsive designer.  She is positive, thorough, and very skilled.  She has a great sense of style and she takes feedback and applies it immediately.  It is very satisfying to work with someone with her abilities who is also a goo...', 'Higher Graphics was a delight to work with on this contest.  They delivered so many versions, revisions, and new ideas.  They were open to my suggestions, and exceeded my expectations at every phase of this project.  As a marketing executive, I have dea...', ""By far one of the most talented and creative designers I have ever worked with! Couldn't be more pleased with the level of professionalism and patience throughout the entire process. I would highly recommend High Graphics to anyone looking for an A+ des..."", 'Higher Graphics is a first class operation. I highly recommend! The professionalism and work ethic is second to none. Go with HG and find a winning design! Awesome!!!', 'To all you budding designers out there, please look at this design it is brilliant!I chose this design over many other great designs for several reasons:The designer captured and exceeded my brief The design gives me the image i am looking for: Expe...', 'HG is a joy to work with. Talented, competent and thoroughly professional, I would work with HG again in a second!!', ""So happy I had the opportunity to work with this artist, they went above and beyond my expectations and I can't wait to work with them again!"", ""Well beyond our wildest expectations. Inspired, helpful, friendly, and absolutely prolific. We couldn't be happier with the result. Thank you!""]","['Print', 'Brand guide', 'Top Level']",2022-02-21
