user_id,user_name,about,stars,review_count,member_since,contests_won,runner_up,1_to_1_projects,tags,repeat_clients,reviews,certification,timestamp
899400,wiraSto_,"Ready to Work
  Passionate graphic designer working very experience.
  Invite me to a 1-1 project and enjoy the result!
  Services
  Profesional Logo Branding
  UI Designer etc.",5.0,5,"May 30, 2012", 13 , 31 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide', 'T-shirt', 'Logo & social media pack', 'Illustration or graphics']", 0 ,"['Amazing designer. Highly recommended. ', 'Thank you.. well done.', 'thank you very much... see you next project', 'He was an absolutely pleasure to work with!! So thrilled with the design he did for our company. ', 'Great work and easy to work with', 'thank you very much', 'Excellent! Keep up the good work! ', 'thank you very much :)']",['Mid Level'],2022-01-30
1497335,kpdsgn,,5.0,9,"February 01, 2014", 19 , 68 , 8 ,"['Logo design', 'Other web or app design', 'Logo & brand identity pack', 'Stationery', 'Product label', 'Other design', 'Logo & business card', 'Business card']", 5 ,"['Great Designer, great quality, great communication', 'Excellent professional work', 'This artist was able to reach the design we were looking for with very little feedback. The style was exactly what we wanted and the process was quick and easy. Thank you.', 'Professional, quick response time and easy to work with.', ""We're a repeat customer. Always great to work with. Quick turnaround, always happy to rework designs. Very helpful. Highly recommend!"", 'Very responsive and creative design. ', 'great work again. repeat customer. ', ""Couldn't be more pleased with the quality and efficiency exemplified in both of my projects. "", 'Great designers, professional and patient. All willing to edit and change the logos and give ideas. It was great working with them!']","['Brand guide', 'Mid Level']",2022-01-30
1387409,BombDesigns,Every Great Business Start With a Great Logo !,5.0,18,"October 21, 2013", 14 , 15 , 9 ,"['Logo design', 'Infographic', 'Logo & brand identity pack', 'Logo & social media pack', 'Product label', 'Other packaging or label', 'Other design']", 1 ,"['Great work will use again!!', 'BombDs came through with a really nice logo design.  I was originally thinking of going in another direction with a more literal interpretation of my stated wants in the brief, but BombDs came out with a logo that had me making a U turn and going less l...', 'It was really good and the designer was flexible and creative ', 'Exceptional skills and very quick to understand the vision.', 'great job again!', 'very good job again, highly recommended', 'great work, very responsive and efficient.', 'always great design, very nice job again, highly recommended', 'Love my design and it was a pleasure working with BOMB. He was super responsive and a pleasure to work with!', 'Very nice job!, Will work with him again soon', 'Work with him many many time, very responsible and patient with every single request/modification. You will be happy to work with him too!', 'good quality work, as always, nice job man.', 'Good job again! Very effective and patient. I got exactly what I want. Highly recommended!', 'Very good job!, Will work with him again in near future. Trusted!', 'Very efficient and knows what I exactly what to see. Also very patient to modify and adjust during the whole process. Highly recommended, and will work with him again very soon', 'Impeccable design and professionalism. Exactly what we were looking for, and the revisions and feedback were very rapid. Thank you for helping our company.', 'captured every vision I had and was open to many different ideas.', 'Talented, easy to work with and adjusts to feedback perfectly']","['Print', 'Mid Level']",2022-01-30
547705,Jakuâ„¢,"Thanks for stopping by to my design portfolio.
  My name is Jaku, I'm a Freelance graphic designer working with companies or individual clients. I've been a graphic designer for about fifteen years! I do not take rest until I finish my work.",4.98,66,"April 05, 2011", 157 , 332 , 104 ,"['Logo design', 'Logo & hosted website', 'Other design', 'Logo & brand guide', 'Logo & business card', 'Logo & brand identity pack', 'Logo & social media pack', 'Stationery', 'PowerPoint template', 'Product label', 'T-shirt', 'Product packaging', 'Other clothing or merchandise', 'Icon or button', 'Book cover', 'Web page design', 'Magazine cover', 'Business card']", 82 ,"[""Jaku's design stood out in the competition with being absolutely classy and well-rounded. The designer was super friendly and cooperative on all changes that came up my mind. Would 10/10 recommend and will be happy to work together again!"", 'Thank you very much for the kind words, I so appreciate you taking the time to share your experience!Best Regards,Jaku', 'Super fast and very talented. I look forward to future work together!', 'Thank you very much!', 'Thank you so much for designing my logo and being patient with me during the process. ', 'He is super creative! ', 'Thanks :)', 'This designer has been amazing from the very first stage.  They have gone above and beyond everything that was asked of them.  Their background research and extra effort put them ahead of all the others.  We really appreciate what they have done for us.  ', 'Jaku is very quick, and flexible with change requests.', 'Jaku did a great job working with us on this project. Fast and quality work. I highly recommend working with Jaku.', 'Jaku3d did a fabulous job of creating a logo and website that represents my business. Jaku3d was easy to communicate with and responding quickly to changes I asked for. Thank you ğŸ™� ', 'Excellent work \rVery Flexible and patient.\rConsider him for your projects\r', 'Everything perfect, great communication, perfect work', 'Jaku3D did a wonderful job creating the perfect logo for our brand! Thank you!', 'Jaku was very professional, quick turn-around time, and we loved the design.', 'Our experience with Jaku was great, he gave us great drafts for our logo redesign and style guide and our communication was always very easy, fast and solution oriented. Thank you!', 'Jaku has been awesome! They do high quality work at a fair price.  I used them to create a logo for me and they did such a great job we came back to use them on a second!  I highly recommend Jaku for any project they bid on!  One of the best graphics de...', 'Great to work with! ', 'Jaku is very creative and goes above and beyond in his work. He is also very responsive and listens to feedback. Pleasure to work with.', 'Jaku is very professional, prompt, creative, open to feedback, and thorough. Highly recommend! ', 'Jaku was great to work with - willing to try multiple designs, and delivered a very professional, high quality logo and all package files. Highly recommend!', 'Was able to take guidance for a very specific sort of design and still make it unique. Great communication. ', ""Jaku did a phenomenal job and was so easy to work with. He made several revisions to my logo to get it just right. I couldn't be happier with my final product. I will definitely use Jaku again for future projects!"", 'My designer, Jaku3D, was awesome!  They worked with me to get everything just right and gave me all the variations of the files we will need for all the various applications.  I will definitely use 99 Designs again!!', 'I loved the creativity. It is so something I am not.  I loved the unique way this person came up with something that resonates with me.', 'This is the second logo we have asked Jaku to provide for us. He is very professional and full of great ideas. Once again he has delivered a great logo in a number of different formats for us.', 'Jaku3D understood our brief and provided a number of great concepts for us to choose from. Jaku3D worked with us until we were completely satisfied, provided the design files in numerous formats, and also assisted with an additional logo for our social ...', 'Great design and highly responsive. Feedback is incorporated very quickly, allowing you to go through many iterations in a short time period and crank out different ideas for you to compare with. I would definitely work with this designer again if the n...', 'Great to work with, very responsive and fast turnaround.', 'The design is simple and easy to navigate, i wish if multiple website structures are offered and client chose. ', 'Excellent! Jaku3D is responsive and understand what works and looks great. Thanks!', 'Unique design skills, responsive and open to changes. Jaku delivered more than just the variation requested. ', 'Great work! Thanks!', 'Excellent work by Jaku. Understood the concept and executed it to perfection.', ""Design went great, we loved the t-shirt example and colors provided. We'll be reaching out to Jaku3D in the future. "", 'Love this design clean and simple but with just a touch of fun!!', ""I'm in love the design, he listen to our comments and make the changes we need so he can create this beautiful image of MarÃ\xada Tulum."", 'Creative solution, based on my comments and his input. Good collaboration, was able to react to comments and together we achieved a good result', 'Jaku has done a great job creating my design request.  He was attentive to my changes/suggestions and the end result was better than I anticipated.  I highly recommend Jaku to others.', 'Jaku3D was very responsive and helpful during the design process!  I was very impressed with his talent and expertise.  He was prompt in making changes according to my feedback.  I highly recommend working with him.', 'Jaku is absolutely amazing and I strongly recommend him! He was able to come up with really beautiful and creative designs from just a few prompts. He was excellent at understanding what my business does and created an impressive suite of logos, icons, ...', 'Our logo came out great! I am really excited to utilize! Thanks! ', 'We appreciated how responsive Jaku3D was to our comments and suggestions.', 'Always does a great job.', 'Jaku was simply perfect..\rWe deeply loved to work with this talented designer.\rPatient,great listener, amazing vision and great skills.Awesome in communication.\rA more than reliable source to make your vision coming true.\r', 'Really did a nice job.  Will use again.', 'Excellent designer, quick response to every request. Very good and I have used this person several times :)', 'It was a great pleasure working with this designer. Jaku3D was extremely fast, professional and very talented. I would definitely use them for future work as it comes available ', 'Working with Jaku3D was great! I will continue to work with him.', 'Thanks again Jaku, you did a great job and my feedback on the site is all wonderful.  I am happy!  Pam C.', 'Jaku3D is one of the best designers!  The designs really stand out and are crisp, professional, and eye-catching.  I would recommend Jaku3D for any project you may have.', 'I actually have worked with Jaku on 2 different occasions. He is becoming my go to guy!', 'He did a great job and had a fast turn around.', ""I enjoyed working with Jaku. I'm actually working with him again on another logo. He is very response! He answered all of my questions. I will continue to work with him. Thanks Jaku!"", 'Jaku3D took my basic description of what I wanted and turned it into something even more amazing that I was looking for.  Jaku3D took the time to understand my business industry and my style.  The logo is amazing and the website is fantastic!  \rJaku3D ...', ""Jaku3D is one of the most talented graphic designers that I've worked with.  Jaku3D really took the time to understand my business and my personal style.  The work is always top notch!  I would recommend Jaku3D for any project someone may have.  I look ..."", 'this went very smoothly, I felt I received enough samples of art, the artists were fast in responding and most of them considered the elements that I asked for.  ', 'Very nice work. Communication was understood and changes made accordingly. Overall, great designer and would definitely work with again. ', 'Great designer!', 'Excellent designer to work with!', 'Uploaded videos, created and combined pages, added booking and PayPal links, provided free high resolution photo links, and created a fantastic design that was simple, contemporary, beautiful colours and incorporated my main business ideas in concept. A...', 'Always a Pleasure working with Jaku! ', 'Our project was to have our peanut butter cup + lid designed. As usual, working with Jaku has been a pleasure and we will continue working with Jaku on other projects.  For anyone that is looking for someone reliable, creative and grasping things quickl...', 'Ich habe nun das Projekt mit Jaku abgeschlossen. Alles in Ordnung. Was muss ich nun noch machen? KÃ¶nnen Sie mir bitte auf Deutsch antworten?\rVielen Dank im Voraus und freundliche GrÃ¼sse\rPeter Schelker', 'We have been working with Jaku on multiple projects since last summer and it is a real pleasure to dealing with him! \rHe is quick to grasp new requests, he can commit to fast turnaround, and he provides always an excellent result because he has one thi...', 'Very good communication and cooperation! I will be happy working with Jaku again in the future.', 'Working with Jaku has been an AMAZING Experience!  Very responsive, respectful and fast turnaround! No need to ask twice because Jaku gets it right away! It has been a pleasure working together and we will keep giving lots of our projects to Jaku. So, i...', 'Great designer to work with. Very professional and responsive.\rI would highly recommend.', 'It was a pleasure working with Jaku3D! He did an excellent work with our logo design and the artwork was provided in a timely manner.  We are hiring him for additional work and I would recommend him without hesitation. \rVickie C.', 'Very professional designer. Design corrections made quickly and accurately. Great quality work!', 'jaku3D was very responsive to my requests and was very polite, friendly, and efficient to work with both during the contest and during the finalization and fine tuning of the design after winning!', 'What an amazing design process and I got exactly what I had hoped for from 99designs', ""jaku3D's logo design is outstanding. a pleasure to work with for beginning to handover. I can not thank you enough for all your hard work in fine tuning your design to suit my needs. "", 'Thank you to jaku3D for all his work. Very helpful and attentive to our desires!', 'Great design, fast response', 'I am very pleased with the logo design jaku3D designed for a new brand I am launching.  The designer was very creative from the start, and as the process moved along the designer was very receptive to my comments and the logo evolved into exactly what I...', ""I like the fact that you submitted many different logo's.  I would use this service again."", 'We are so pleased with the design and the willingness to make some slight modifications for us. This designer was a pleasure to work with and really keyed in to what we were looking for. The final design is slightly different than the one pictured... We...', 'jaku3D designs were really what we expect, congratulation!', 'Very flexible and fast response. Thanks for your perseverence ', 'Terrific designer. Responded well to feedback and is beyond all else, tasteful!']","['Web Template', 'Print', 'Brand guide', 'Mid Level']",2022-01-30
1089206,4U Designs,speaking through pictures,5.0,14,"January 05, 2013", 37 , 83 , 4 ,"['Logo design', 'Business card', 'Brand guide']", 4 ,"['A clean and simple design that stumbled upon a very meaningful shape for our company logo.', ""They have done EXCEPTIONAL work for us!! I couldn't be more happy with our designs. Very very easy to work with and made the adjustments to the designs to make it better than I imagined."", 'Most excellent graphic designer. Met our needs and expectations with design and communications! Highly recommend 4UDesigns!', 'Great design and easy to work with!', 'Great creativity and response rate!', 'Absolutely hit the nail on the head with this logo design! They pulled ideas from our city and used it perfectly for our business logo. Very creative and very quick to respond to alterations/variations to the design. Really listened to my requests!!', '4U design was awesome! He did everything I asked and always exceeded my expectations. 100% recommended! ', ""We were very impressed with 4U's ability to churn out different logo design ideas. We ended up picking 2 of his designs.. thank you 4U!!!"", 'I was really impressed by the originally of my design; it really stood out, and captured the idea of the business.  ', 'Worked to my brief, great at listening to change requests and making changes, is very creative and was excellent to work with. :)', 'Good Ideas. Easy to work with. ', 'Professional and responsive, thanks for a job well done!', '4U paid attention to the needs of our organization and responded well to our feedback.  Modifications were provided quickly.  We are very happy with the final design and look forward to using it!', 'Great job ! Good communication, easy to work with.', ""Working with 4U Design on my first logo project was a surprisingly easy experience.  The designer was quick to implement my suggestions and also offered options that I didn't even think of.  Overall, this experience was extremely positive and easy.""]",['Entry Level'],2022-01-30
3333020,OUATIDjam,"Creative graphic designer with over seven years of experience specializing in digital design and multimedia marketing. Professionally trained and competent in a wide range of design software and equipment including Adobe Creative Suite, web design, and photography. A strong track record of creating impactful visual communications that build brand identity and engage customers",0.0,0,"June 16, 2018", 4 , 14 , 1 ,"['Logo design', 'Logo & social media pack', 'Logo & business card']", 1 ,"['Designer was very kind and helpful and made all changes which were requested immediately. Thank you!', 'Oh ! thank you so much ^^ , it was a big pleasure to work with you , any time am hier for you.', 'Very creative and very responsive to feedback. I hope we can work together again. ', 'THANK YOU SO MUCH!', 'Great Designer with a lot of enthusiasm!  Very fast in providing design changes and updates!', 'Awesome work, eye-catching design, quick updates based on feedback and suggestions, and quick to deliver final changes and results upon completion! Thanks so much! :)']",['Entry Level'],2022-01-30
1886861,Roniseven,I am a bridge between concept and your wishes......,4.95,75,"January 29, 2015", 125 , 280 , 18 ,"['Logo design', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide', 'Logo & social media pack', 'Business card', 'Signage', 'Stationery']", 13 ,"[""The designer produced a design different to those of other designers whilst still adhering to the brief we provided. He has produced a clean and refined design with just enough difference to help our brand stand out and have it's own identity"", 'Thank you for you review and your award.', 'Once again very satisfied, highly recommended. ', 'Great designer! Delivered exactly what we were looking for! ', ""We love out new design, it's so elegant and classy.  \rThank you Roniseven!!"", 'He was very good and patiently guided me through the design process. ', ""Had a great experience with Roniseven. He's very attentive, detailed, and responsive. Excellent work, Would definitely recommend his work."", 'Very fast. Made changes quickly and the product turned out great.', 'Very easy to work with! Receptive to feedback and made changes quickly!', 'Roniseven created a very slick modern design that captures the essence of what we do. He was quick to incorporate new ideas and provided great service.', 'Easy to work with.', 'captivated our company design and really produced a logo and business card that we are proud to share.  thank you', 'Roniseven is an awesome designer.  He is one of the best!!!', 'Amazing designer with very quick responses!! ', 'Roni was easy to work with and quick to turn around comments.  He gave me several choices of logo design and business card layout.  Overall, very pleased.  I will use him again. MM', 'Another great job by Roniseven !!', 'Thanks! Great job!', 'Great design, easy to communicate ', 'Excellent super fast a great communication ', 'He did a great job taking my direction and giving me what I was looking for. ', 'Great job on meeting the requirements very quickly, nailed it!', 'Very talented. Roni knew exactly knew what I was looking for and knocked it out of the park!  I will tell all my friends', 'Great feedback and timely ', 'We love our artists design, and quick replies and renderings. We look forward to working with him in the futurea', 'Great designer! Our logo turned out great and he responded so quickly. We are very happy with the process. ', 'Great designer!  Nailed it on the first try!', 'Roniseven did an awesome job with our logo, he also has a great work attitude and is very fast and reliable. I would hire him again in a heartbeat.', '99 designs is a great place to meet designers that i would never normally be able to meet. Truly a great service. \r\rSometimes its hard to explain your design ideas in words. We all have a vision in our head...Roniseven helped put that vision into a de...', 'Exactly what I was looking for on a logo and very easy to work with. Excellent communication. ', 'Excellent designer! Very prompt and professional and I love the final results!', 'The designer nailed every single design submitted and in the end, there were only 3 left and all of them were his. ', 'Improved upon an existing logo with a clean modern aesthetic.', 'Great designs and quick turnaround! Easy to communicate with.', 'Roniseven, was amazing. The level of communication was refreshing, and the speed that he got our designs back allowed us to award the winner in only a couple days. \r', 'Great job, very happy with the result. Designer delivered everything we needed for our brand.', 'Great designer. Came up with a creative design and was easy to work with.', 'Great work- and quick', 'A++.  This designer went above and beyond to help us find the perfect design.  He was professional, responsive , and talented.  I would highly recommend him.', 'Great designs and good communication! Designer was very receptive to feedback, quick to make changes and quick to respond to questions!', 'thank you very much great job', 'Very creative and responsive', 'Amazing work and fast. I definitely recommend to anyone looking for a design.', 'Fantastic work and design. Really listened to the brief. Thank you!', 'Schnell, kompetent und zuverlässig. Gerne wieder!', 'Very rapid response to design change requests!\r', ""The design is a perfect execution of what I asked for in my brief. It blended aviation with a sense of luxury and sophistication. I'm very happy with Roni's work- he was always quick to get back to me and make the adjustments I asked for. "", 'Great work! Created a creative design and went above and beyond the other contestants. ', 'Another great design by a great designer!', 'Very responsive and easy to work with. Highly recommended', 'Our logo design needed to represent our old logo while portraying a fresh, modern feel. Roniseven followed directions very well and provided timely response; we got the logo we needed. Would recommend!', 'Tremendous list of logos to choose from.', 'Extremely creative, and very patient with me on designing our new logo.', 'Roniseven actually nailed the design with his first entry. We requested several revisions and he was very responsive. The subtle use of an end dump trailer in the logo was in tune with our industry and requirements.  After all the revisions we settled o...', 'Roniseven was the most responsive of the designers working on my project.  He was quick to respond, quick to make changes and most importantly, paid attention to the details of my brief.  I would highly recommend Roniseven for logo design and will use h...', 'Only designer we use - great communication and fast results!\rTry him you will not be disappointed.', 'Great work great communication and fast delivery.  Anytime we do anything with our company designs or logo we will use him.  ', 'Design was exactly what we asked for classic in style but with a modern flair.  He responded to our requests for changes and we were happy with all of his work. Will work again with him in the future!', 'Smooth process!', 'schnelle Abwicklung, gutes Ergebnis, alles einwandfrei. Vielen Dank!', 'Contest went well apart from 99 designs took some of my favorite designers out of the contest without consulting me', 'Loved the work. ', 'The vision was clear from the beginning, although we had some challenges. Roni executed the design, and got back to us swiftly so that we could let him know the changes we wanted to make. \r\rAfter a few revisions, we got the exact design we wanted. The...', 'great designer, easy to communicate with ', 'Alles super auf alle Wünsche eingegangen ', 'Very pleased with my logo. The level of design was to a high standard and in a highly creative and innovative way.  Adjustments were made quickly and willingly. ', 'Very attentive, high quality work. Everyone very pleased with product!', 'Very responsive, took our feedback well and delivered the winning results.', 'Great to work with. Submitted lots of design ideas. Any changes I wanted where done in a timely manor. Easy to communicate with.\rAll in all a great experience', 'very creative Logo ', 'Roniseven is an awesome artist and would be happy to work with him on any design!', 'Great job and exactly what we wanted :-)', 'Roniseven showed good creativity, a nice style, good response and flexibility in terms of feedback. ', 'Roni has been fantastic to work with! We loved his original design and concept during a logo contest which was our first experience with 99designs, so we requested him to do some stationery and a sign based on his logo design.  He has been so quick and ...', 'Roniseven was a great designer. For one, he has a great eye and came up with a design that caught my eye of the bat, then after working with many designers he continued to be great to work with, and come up with brilliant designs. His first design was j...', 'Roniseven hat sehr gute Arbeit gemacht. Sehr schnelle Auffassungsgabe und Umsetzung der Ideen.\rBesten Dank !!!\rWir sind glücklich........', 'Create business cards and stationary based on our new logo.  Designer was great - good ideas, very respsonsive!  Will use him again and highly recommend.']","['Print', 'Brand guide', 'Mid Level']",2022-01-30
2027645,DeoDude,"Baguio City, Philippines based artist Mark aka. Deo Dude is an artist specializing in logo designs, vector and raster illustrations. He's been making arts and illustrations since he can remember. Started as a freelancer in the traditional arts and lately in the animation field which was cut short. He never let go of his love for illustrations and graphic design. Now he's devoted his time and craft as a designer and illustrator.",5.0,11,"June 08, 2015", 8 , 42 , 5 ,"['Logo design', 'Illustration or graphics', 'T-shirt', 'Logo & business card', 'Logo & social media pack', 'Podcast', 'Tattoo', 'Other design', 'Clothing or apparel', 'Character or mascot', 'Logo & brand identity pack', 'Book cover']", 3 ,"['Brilliant designer with keen sense of understanding for our brand vision.', 'Great to work with!', 'Mark delivered exactly what we visioned. His communication and attention to detail is on point. Thanks mate!', ""DeoDude's logo design is a highly creative original that stood out from all the other designers in the Goddess Immortal logo competition. DeoDude is a pleasure to work with, providing slight modifications and experimentation before delivering a final de..."", 'Such a wonderful designer and took feedback perfectly.  Thank you, DeoDude!', 'Thanks for your hard work on this design! We really appreciate your time.', ""Another amazing design from DeoDude. This is the second project I've worked with him on and he continues to provide high quality designs. I'm again impressed with his openness to feedback and input from me and his ability to take my ideas and make them ..."", 'DeoDude created some amazing designs from my basic brief. He was able to take the idea in my head and put on the page very quickly. Very open the feedback and input with a quick turn around time for updates.\r\rI would definitely continue to work with D...', 'DeoDude was thoughtful, flexible and creative...easy to work with and a great result!', 'Amazing work very artistic.. very friendly and quick to respond to any changes, Highly recommend him.', 'Incredible designer with an ability to really see our vision and put it into design. ']","['Brand guide', 'Mid Level']",2022-01-30
3620362,PabloDesign108,"I am designer from Carpathians, I like my work, in particular make logos, icons and mascot)",0.0,0,"February 18, 2019", 3 , 20 , 0 ,"['Logo design', 'Logo & business card', 'Logo & brand guide', 'Illustration or graphics', 'Logo & brand identity pack']", 0 ,"['Great design! Fresh and different than all of the other submissions.  Pablo was super quick to respond to questions and changes. Was a pleasure working with him.', 'Simple and catchy. ']",['Mid Level'],2022-01-30
457662,genesis.design,"Welcome to my profile. My name is Szekeres László and I'm a graphic designer, with many years of experience. I live in the beautiful city of Oradea, Romania, with my even more beautiful wife, Henrietta:). My ""designer career"" started when I was 4 and I drew tons of cows and horses..^^ Since then I developed my ability, until graphic design became my passion and my job as well.
  If you like my works and you are interested in logo or stationary design, feel free to contact me.",5.0,15,"August 30, 2010", 29 , 74 , 13 ,"['Logo design', 'Logo & brand identity pack', 'Logo & business card', 'Stationery', 'Postcard, flyer or print', 'Logo & hosted website', 'Book cover']", 3 ,"['Fantastic designer, very helpful and quick to make adjustments. ', 'Great communication - gave me all the files I asked for twice. Thank you!!! ', 'Thoughtful and expediate. I fully recommend his services.', 'Great Delivery I Always available ', 'Genesis is flexible, simple and reactive to the feedback. Once again, we manage to get a result. ', 'It is the 4th logo we do with Genesis ... This one with a very bad briefing and together working to get something that worked. Once again he delivered. Next time, we will go again. Congrats Genesis.', 'Great, as usual. Dont expect nothing less coming from him. keep up!\r', 'the design is light, and projects what we want ', 'The designer was really helpful and opened to suggestions, we are very happy with the final result. Recommend!', 'Great to work with, responsive + high quality design!', 'Fantastic first experience with 99designs.  Genesis.design was creative, prompt, and professional through the entire process.  I highly recommend working with genesis.design.', 'Genesis was brilliant from start to finish. Creative, responsive, and easy to work with. We would definitely use him again if we needed further design work. An absolute pleasure!', 'Creative & Efficient', 'Great designs and responsive to requests.', 'We wanted a modern and contemporary design for our new company in the commercial real estate space.  Mr. Laszlo did a great job in asking the right questions and tweaking things till we got what we wanted. Highly recommended designer!', 'Genesis was great to work with.  Excellent communication and made sure I was satisfied with the finished product.', 'Working with genesis.design was a pleasure. Genesis provided good concepts from the beginning, made the requested adaptations, and made the process enjoyable.', ""Since we were pleased with our mark we didn't leave much room for designers to show off their talent. genesis.design rose to the occasion and came through for us.""]","['Web Template', 'Print', 'Mid Level']",2022-01-30
