user_id,user_name,about,stars,review_count,member_since,contests_won,runner_up,1_to_1_projects,tags,repeat_clients,reviews,certification,timestamp
1238323,MB®,Hi. My name is Mohammed BOUTAHRI and I live in MOROCCO. I'm an independent graphic designer.,5.0,5,"May 29, 2013", 15 , 24 , 2 ,"['Logo design', 'Logo & social media pack', 'Postcard, flyer or print', 'Logo & business card', 'Logo & brand identity pack']", 2 ,"['Thanks for your hard work. We appreciate the fast turn around for our COVID testing program. During this time of crisis, the promptness and clean designs helped. ', 'The artist did everything right. Very great design! Thanks a lot!', 'Great design, exactly what I was after!', 'He came up with a killer logo!!!', 'Great designer and quick to respond. ']",['Entry Level'],2022-02-27
2772425,DAV091,,5.0,16,"January 18, 2017", 26 , 77 , 2 ,"['Logo design', 'Logo & brand guide', 'T-shirt', 'Logo & social media pack', 'PowerPoint template', 'Illustration or graphics', 'Logo & brand identity pack', 'Podcast', 'Other design', 'Other art or illustration']", 1 ,"['Great work!! Made minor tweaks to my request that made the design perfect. ', 'We LOVE the logo design. The designer was very amenable to feedback and very prompt with communications. I would absolutely recommend him. ', 'Loved the design. Simple and classic, just like I wanted. ', 'Very patient with this process, much appreciated.', 'Made an idea into a character loved it!', 'Amazing design and great service. The designer understood our vision and crystallized our visions beautifully.   ', 'My company is very happy with the design for our new logo. This designer was very flexible and worked with me to create a logo that is perfect for us!', 'Great designer, helpful, responsive and met my needs exactly as asked for. ', 'Matched the specifications of the logo I had requested.', 'Excellent work. Such creativity. Very easy to work with and delivered quickly. Highly recommend!', 'The design was exactly what I wanted.  I appreciated the quick responses.  I asked the designer to  make  small changes several times and they were quick to do it and make it exactly as I wanted.  Highly recommend!', 'The designer incorporated theme elements into a visually appealing logo with many variations.  His design was chosen from over 40 logos. Excellent work!', 'We would highly recommend working with Leydydesign. They were nothing but professional throughout our entire project and helped us achieve exactly what we were looking for. We hope to work with them again as the process was easy, quick, and professional.', 'Leydydesign was quick to make any changes and redesigns we asked for. Very polite and professional. We are already looking to work with the designer again.', 'Well accomplished project. Creative approach and also a fast reaction time.', 'Beautiful design work. Easy to work with!']","['Brand guide', 'Mid Level']",2022-02-27
3013954,Owlman Creatives,"I am Sam Mesa working as a sculptor for many years however I am good in the digital field as well. I can do concept illustrations, T-shirt design, logo, brochures and business cards. Just ping me anytime if there's something you want me to work on.",4.95,22,"August 26, 2017", 40 , 127 , 3 ,"['Logo design', 'Logo & social media pack', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide', 'Email']", 2 ,"['We had an idea of what the logo can be but Owlam Creatives gave us a better one. It was different, unique, and stood out. I would recommend Owlman Creatives for future projects. ', 'Design is beautiful, more than what we expected. ', 'Awesome work. Hands down the best design out of the entire contest. Thanks for your work! ', 'Very talented designer, willing to provide many options. Easy to communicate and reply promptly. ', 'Designer is very responsive and provided multiple designs and iterations.', ""Top Notch! Really Captured the design needs and logo to meet our client's needs and give us the memorable top tier look that our client's demand! Thank you!!! Will definitely use again!!"", 'Great design execution. ', 'Thank you for such fast and prompt turn around for our contest. I look forward on collaborating together on the 20th anniversary event and more. ', 'This designer was fantastic. The design was spot on and he delivered a few secondary marks as well. I have nothin constructive to say at all other than keep up the good work. Thank You for the logos!', 'Owlman had the most creative idea by far about how to incorporate the various themes of my blog into a single fun, bright, interactive logo! \rHe was very patient through the many iterations of the design, and the process of aligning his creativity with...', 'Owlman was great... came up with a great design and was responsive to the changes i requested.', 'Excellent skills, really crisp follow up, went above and beyond what was expected. ', 'We were so happy to get our logo!  Thank you for your help.', 'Very professional to work with and responsive to ideas!', 'Great designs!  Designer knew exactly how to reflect our purpose in our logo!  ', 'We where happy wity SAM and can recommend the Designer.... Great work! :-)', 'SamMeow was very cordial to deal with and provided a super end product. Very satisfied with his work. Highly recommended', 'Great job!  Provided all necessary files and was prompt with all inquiries.', 'SamMeow was extremely quick and easy to work with. I could tell that he took into account what it was I was asking for unlike other designers. He was also very quick to make any changes I requested with colors and formatting. :)', ""Sam worked brilliantly, on all stages of the contest.\r\rHe quickly adapted his work following our requests and remarks (I think he doesn't sleep...)\r\rWe asked for different colors, and different leaves and different fonts and different positions...\r..."", 'great design and great contest.  \rdesigner was very easy to communicate with.', 'Loved the work that SamMeow did for us. Easy to communicate with, eager for feedback and we are very happy with the result. \rThank you SamMeow and 99designs.']","['Print', 'Mid Level']",2022-02-27
3584336,a_rhay,"Comes at the end, like the main character.",5.0,25,"January 22, 2019", 35 , 128 , 3 ,"['Logo design', 'Logo & brand guide', 'Logo & brand identity pack', 'Logo & social media pack', 'Logo & business card']", 4 ,"['Designer did a great job all around! I recommend this designer to anyone seeking great work!', 'Thanks, looking forward to the next project you will run.', 'Excellent design, easy to work with and fast with edits.', 'Give clear instructions, thank you.', 'My designer did a great job ', 'Thanks, quick final decision.', 'a_rhay was able to develop a unique brand direction and logo for my concept, with limited information and a pretty quick turn around.  Very happy with the products that they developed!', 'Terrific design! Very communicative and helpful. ', 'This Designer exceeded what I had in my mind for my business and knocked it out of the park. this Logo and designs will help my new company stand out. I am very pleased with the work they put into the designs.', 'The best for your company.Thanks !!', 'Super easy to work with on revisions. ', 'Super fast collaboration.Cheers !!', 'Original design, gratefully received.', 'Thank you for this award. :)', 'Excellent work!', 'Thank you. Hopefully this logo will be a source of pride for you.', 'So creative and helpful.  Had the best experience! ', 'Very pleasant. Look forward to the next collaborative project.', 'I really liked working with this designer, and the final product was excellent.  Thank you. ', 'Designer was awesome, responded really well to feedback, made all requested edits, and had great ideas. ', 'Great to work with and very quick.', 'Great to work with! ', 'Great work and was very responsive.   Went the extra mile to make sure we got what we were looking for in our logo design.  ', 'a_rhay did a great job interpreting the image needs that we wanted to project in the renewal of the logo design. Attentive to comments, and with great patience she addressed each comment. Great designer, we are very happy with her work. We will certainl...', 'Great work on the logo. I also liked a lot that the designer took my feedback to rework our design. ', ""Really great working with a_rhay. They were quick to respond, make any requested changes, and overall they're an incredible logo designer."", 'Excellent work. Iâ€™m very happy with the logo, and canâ€™t wait to use it on the new site. The designer has been very good to work with and responsive. Thank you!', 'Thanks! I really like it!', 'Very clean and simple design.  Very pleased', 'Was quick to respond and provide different variants! Would recommend!', 'a_rhay did a wonderful job with initial concept and was receptive and quick to make revisions. we are very pleased with the result. thank you.', 'Great work and very helpful!', 'Great designer. Put together the logo exactly as I wanted it.']","['Print', 'Mid Level']",2022-02-27
4907686,UNBLOCK DESIGN by SG,"/ A global view of a Brand or Product can be a difficult task.
  With extensive professional experience and advanced qualifications, I’m able to project the future and show you what tomorrow will look like.",0.0,0,"December 15, 2021", 0 , 0 , 0 ,['Entry Level'], 0 ,[],['Entry Level'],2022-02-27
2300806,Arisabd,Hello! My name is Aris Abd. I'm a Professional Logo Designer with 4+years experience. I design simple and effective solutions for each type of business. Feel free to invite me if you are in need of a creative logo and identity design.,4.93,29,"February 16, 2016", 52 , 147 , 7 ,"['Logo design', 'Logo & social media pack', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide', 'Illustration or graphics', 'T-shirt', 'Stationery', 'Postcard, flyer or print', 'Merchandise']", 5 ,"['Great designer to work with!', 'Easy to work with, quality result. ', 'Arisabd worked to understand the brief and use it to guide the design, then took our feedback and turned it into exactly what we wanted.', 'Fast response time', 'He was great, made edits quickly and understood exactly what I wanted. Really happy with the design.', 'Great job!! very appriciated work!', 'Thanks for your time on this. Good work.', 'Great work and excellent communication ', 'Really awesome and very helpful designer.', ""Great work. Easy communication. Did our exact revisions with no issues. Didn't mention our back and forth ideas, just did the revisions quickly and right on. Really happy with the service and design!"", 'Nice job. Great interaction with the designer ', 'really done great job for our logo design and had great attitude throughout. looking to work with him again and would definitely recommend him ', 'The design is what I was asking for in the description- something simple and smart ', 'Arisabd has designed two separate logos for us over the last 3 years, and they both came out exceptionally! ', 'at design! We love it, as it is clean and eye catching, which is conbined with letter C and D to make the letter S in a curve format, it is elegant and feminine, as well as strong enough for people to remember. Besides, we especially love the eye appear...', 'Very Professional looking logo!! ', ""Loved Arisabd's work! Very responsive and helpful in making minor design tweaks. Came out exactly as we wanted!"", 'I love that this designer never gave up on trying to pin point my design. He provided multiple great options and made the hard part for me, picking the prettiest one! Thank you, Arisabd! ', 'We love the design. Great to work with', ""Can't give him a perfect rating because he would have nothing to aspire to, lol! We REALLY like the logo. Thank you for your winning submission."", ""Previously, I have used a popular high-end small business company to help design my logo and branding so I wasn't sure what to expect with 99designs. Turns out the process was super fun and my designer was amazing. He clearly understood the brief and re..."", 'Arisabd nailed it right from the beginning! He made a simply yet elegant design that achieved exactly what I was looking for!', 'Arisabd created an original logo for our product.  He was responsive and we would work with him again and highly recommend him to others.  T', 'Arisabd designed the perfect logo for us! We were sent two or three different designs by him and they all fit what we were looking for. Very pleased with the outcome and (short) time it took to receive designs!\r-Alison Drohan', 'Wow. First time using 99Designs and was thoroughly impressed with Arisabd. I will definitely ping him again if I need anything. ', 'good, clean design work. responsive and diligent designer. ', 'Excellent and nice logo design with Arisbabd and all other designers here. There were many conceptions and this logo that is clear, modern, attractive is the best for that project. Thanks for all \rRegards', 'Arisabd was very helpful with creating my logo. He is creative and listened well.', 'Arisabd understood what I was looking for in a law firm logo design right off the bat. And when I began asking for edits he was extremely accommodating and responsive. Overall, he did a great job and I would highly recommend him for design work!']",['Mid Level'],2022-02-27
2002700,Graphiyo,,4.67,6,"May 18, 2015", 10 , 56 , 1 ,"['Logo design', 'T-shirt']", 1 ,"['Easy to work with and responsive.  Would work with again', 'Graphyio has been very professional and quick-responding to our demands. This has been a great first-time collaboration on this platform !', ""Graphiyo's designs were fantastic. We were really impressed with the quality of work that we saw."", 'Graphyio did a great job. He was very open to suggestions and slight changes and as a result I am very happy with my design! \r', 'Graphiyo is easy to work with giving quick responses to requests, and using wonderful creativity to add to your project!', 'I enjoyed working with Graphiyo who was very creative and captured what I was looking for in a design.  Graphiyo was very cooperative and gave me revisions in a timely manner which I very much appreciated.']",['Mid Level'],2022-02-27
804796,Magica,"I'm an illustrator and graphic designer who is also actively involved in the comic and ilustration book, also various design and comic contests in nationwide and international. Currently, I try to continue to improve the ability to work as well active in various online portfolio.",0.0,0,"February 18, 2012", 1 , 7 , 0 ,"['Logo design', 'Logo & social media pack', 'Postcard, flyer or print']", 0 ,[],['Mid Level'],2022-02-27
4298935,Luiz.,"Hello, everyone.",5.0,6,"July 29, 2020", 9 , 8 , 0 ,"['Logo design', 'Logo & social media pack']", 0 ,"['Great design, super professional and loved their work.', 'Hey did what we needed to be done, very responsive, good work all around', 'Schnell, effizient, gut', 'Super boulot.\rRAS.\rLuiz répond vite et bien aux demandes de corrections.', 'Very easy and efficient to communicate with.  ', 'great design fast and easy']",['Mid Level'],2022-02-27
1953326,ik105,"Hi, I'm an Illustrator and concept artist. I work since 2007.
  You can see my portfolio, at
https://dribbble.com/fikyos https://fikyos.wixsite.com/mysite.",4.88,16,"March 31, 2015", 30 , 72 , 5 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Product label', 'Logo & business card', 'Other design', 'T-shirt', 'Product packaging', 'Logo & brand guide', 'Illustration or graphics']", 7 ,"['Awesome work!! Appreciate the hard work. ', 'Thank you for your appreciation and review.', 'Awesome design work!', 'Awesome work!! Thanks again for all your help. ', 'great logo, would work with designer again', 'Very thoughtful and creative design! Really paid attention to what I envisioned and I loved the end design!!', 'Super design...symbolism and detail just fantastic !', 'great designer !!', 'Great work, responsive and good communication. ', 'The designer had a lot of creativity and the designs stood out from many.', ""ik105's design was completely outside the box.  It was not what we had imagined when we started the contest but the design was so different than every other entry we kept coming back to it.  Ultimately, we could not deny how much we liked it.  It was a ..."", 'Incredible artist!!! Cant wait to commission more work from ik105', 'Really good job and great designer, would gladly work with you in the future as well!', 'Great Job and communicated very well.', 'ik105 is a master artist. Our project brief was written with the intent of giving a broad life-story concept tied up into 3 characters on a journey. In the earliest stages of this thing, we had only hoped and dreamed it could come out looking the way it...', 'Great to work with, my schedule was a bit chaotic, but Ikyos delivered quality drawings and designs.  Highly recommended!!!', 'Ikyos was one of the most professional designers I have the opportunity to work with.  Not only did he provide a great product and was awesome with communications...he took the time to develop the design based on the key factors we were looking for and ...']","['Print', 'Brand guide', 'Mid Level']",2022-02-27
