user_id,user_name,about,stars,review_count,member_since,contests_won,runner_up,1_to_1_projects,tags,repeat_clients,reviews,certification,timestamp
3910567,Nade ilakes,"For the sake of time.
  Indeed, man is truly at a loss. Except those who believe and do good deeds and exhort one another to truth and exhort one another to patience.",0.0,0,"October 11, 2019", 2 , 12 , 0 ,"['Logo design', 'Logo & brand identity pack']", 0 ,"['Exceeded expectations on design, great design. 10/10 would recommend to anyone looking for a professional design.', 'thank you sir']",['Entry Level'],2022-01-27
2113353,Seija Bryant,Genius is one percent inspiration and ninety-nine percent perspiration,0.0,0,"August 25, 2015", 6 , 14 , 0 ,"['Logo design', 'Logo & brand guide', 'Logo & brand identity pack', 'Logo & business card']", 0 ,"['The logo clearly reflects our brief and target audience.  It is a simple yet very masculine design. The designer was responsive and made amendments promptly.', ""Seija did a great job making my inner vision come to life! He created a new modern version of my logo to covey to my customer what they can expect and achieve from my company's services!"", ""Really happy with the design. It's the right balance between being interesting yet not over the top!"", 'She was great! Loved her work!']",['Entry Level'],2022-01-27
1358129,MeozVee,"Don't think about other people's lives if your life is still thought about by your parents;-)
  Best wishes !",5.0,10,"September 24, 2013", 19 , 57 , 1 ,"['Logo design', 'T-shirt', 'Product label', 'Logo & brand guide']", 1 ,"['Rangaa is the best! The design was so creative and beautiful and we received so many excellent designs. They went above and beyond to get the design to exactly what we needed and provided so many extra files and variations. They made this contest so wor...', 'Thank you for doing such an awesome job with our logo!', 'Another great design!', 'Beautiful design. Thanks a lot!!!', 'Loved how fast the designer worked! Made edits quickly and really brought our vision to life. ', 'This design was incredibly creative.', 'Was great with incorporating feedback. Also, very prompt with responses and professional. Would work with her again.', ""I can't tell you how happy I was with Kellin's Daddy. As a designer, they were very receptive to the brief that I presented. No matter what the changes were, or the direction they were presented with, they worked on it in a timely manner, and created mo..."", 'Very neat and helpfull, great designer!', 'Kellin´s is a great designer who takes time for you to make your design wishes come true! It was very pleasant to work with him! Thanks again!']","['Print', 'Brand guide', 'Mid Level']",2022-01-27
1866880,KLBRS,graphic designer & lecturer,4.88,16,"January 10, 2015", 22 , 34 , 1 ,['Logo design'], 1 ,"['Captured what I was looking for in great detail.  ', 'Great to work with. Very responsive. Great work.', 'KLBRS was wonderful to work with. Very quick to respond to my requests. Very vision. Highly recommend him for all your needs!!', 'It was a pleasure working with KLBRS. Great work!', 'KLBRS provided an amazing design for Endurance Concrete Inc. We needed a professional logo to make our brand stand apart and communicate the work that we do. KLBRS provided just that. Communication was excellent and anytime we requested changes to the d...', 'Perfect design, just as I imagined.\rMany Thanks', 'It was a pleasure working with KLBRS. Innovative design that captured our vision for a clean and nice logo design. Rapid response to inputs.', 'KLBRS was a great designer. he delivered fast and changed everything I wanted. Thanks a lot', 'Very creative and was receptive to alterations and changes.', 'KLBRS had great designs at the very beginning of the competition all the way through to the final stages.  He has an eye for a refined look and presented multiple very strong design options.  He was easy and pleasant to work with.  Quick and willing to ...', 'Great creative design', 'Very communicative and helped make the changes that I was wanting. He also provided all of the different versions and file types that I requested. Very happy with the end product.', 'KLBRS has been a great design partner and has been very responsive to our ideas and changes.', 'The designer did an excellent job in adapting the design to fit my suggestions. he was very quick with responding as well. Definitely recommend this designer!', 'Very well done. Took my vision and made it a reality in one round, and really crystallized my brand look and feel. Very talented. Great job', 'Great design work on making my own brand! Couldn’t be happier!']",['Entry Level'],2022-01-27
3643363,Reinhart®,"Hello,
  My name is reinhart. I am professional logo and brand identity designer. Modern, simple, and minimalist are my style.
  Please invite me on 1 to 1 project if you are interested with my work :)
  Thank you :)",0.0,0,"March 07, 2019", 9 , 23 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & brand guide', 'Logo & social media pack', 'Logo & business card']", 0 ,"['Great competition and great final design. Thanks', 'Great design. Easy to work with and a good communicator. ', 'Thank you very much :-)', 'I love my design. The process of creating a branding package was relatively easy as each design submission allowed me to refine my vision. ']",['Entry Level'],2022-01-27
3926348,Alexa_27,"Hi..
  I'm Alexa and I'm a freelance designer ...
  I can give you a solution for your marketing design needs ..
  have fun :)",5.0,13,"October 23, 2019", 20 , 13 , 3 ,"['Logo & brand identity pack', 'Logo design', 'Logo & brand guide', 'Logo & social media pack', 'Logo & business card', 'Stationery', 'PowerPoint template', 'Brand guide']", 2 ,"['Loved the design.  Thanks', 'Very creative and professional.  Responded quickly to changes and request.', 'Alexa_27 gave a unique design that captured what we were looking for and was very original. It was a pleasure to work with them. ', ""Loved Alexa's Vision.  She listened perfectly for our design requests"", ""I'm really excited for this new look and plan on working with Alexa_27 on more graphic design work for my company! I was looking for someone who got what I was going for and she did. "", 'Alexa was great and very willing to deliver edits in a very timely manner.', 'Everything is fine, the designer understood our idea and did exactly what we needed', 'Alexa was fantastic. I love my logo design.', 'Alexa_27 gave me everything I needed and nothing was a problem. I would highly recommend Alexa_27 to anyone. ', 'She was very easy to work with and very helpful! She incorporated all my requests for changes and I ended up with something I am very happy with. ', 'Alexa is a joy to work with. Truly creative, responsive, flexible, and quick without being rushed. Is open to feedback and improves the creative approach based on the feedback and suggestions, to ensure that the visual identity fits perfectly with the b...', 'Excellent creative designer and very responsive. Would work with him again in a heartbeat!', 'Love our logo and Alexa 27 was extremely quick in her responses to our wishes. Thank you. ']",['Entry Level'],2022-01-27
3880328,Rooftopstudio,,0.0,0,"September 18, 2019", 6 , 21 , 0 ,"['Logo & brand identity pack', 'Logo design', 'Logo & brand guide']", 0 ,"['Really liked the way the brief was fulfilled and how it evolved over the course of the contest. Creativity and responsiveness to changes was much appreciated. Would use them again', 'Creative and very talented designer. Quick delivery and fast response. Highly recommended']",['Entry Level'],2022-01-27
1153564,Marina.na,Graphic designer with almost 15 years of experience. Specialized in logo design and brand identity. Art enthusiast.,5.0,33,"March 07, 2013", 58 , 136 , 3 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Other packaging or label', 'Logo & business card', 'Logo & brand guide']", 6 ,"['love her work!! she did an excellent job.\rThank you so much..', 'Marina created multiple great designs- it was hard to pick just one! Very quick to edit designs and respond to feedback. We are thrilled with our new logo.', 'Easy to work with, great communication and solid work', 'Thank You very much, it was my pleasure', 'Really worked with our feedback. Great Logo and fast!', 'Thanks for your design. It is very impressive', 'Thank you very much. It was my pleasure', 'Absolutely excellent. Was so helpful in working though the last finishing touches of our design and then went above and beyond what we expected. ', 'Well done.  Very responsive!', 'Nice work, thank you!', 'Very responsive and a pleasure to work with!', 'Thanks, appreciate it and best wishes.', 'Great work & communication', ""Marina is fantastic! Not only are her designs beautiful, but she did a great job implementing our feedback, providing her own suggestions, and helping guide the whole process to completion. She's really friendly and easy to work with, was incredibly res..."", 'Marina created a unique and special design that really enscapsulated the heart of my competition brief - so much so, that I could not take my eyes off it. It spoke to the softness and comfort I was hoping to achieve with my logo while at the same time a...', 'Great design and good collaberation to produce the final design.  ', 'Modern, sharp and sexy designs. Many thanks', 'Marina was great to work with - very fast turn around and responsive! ', 'She is a Good Designer. Give instant design revision as expected. She designs an excellent logo for my company. Thanks, Marina.', 'Marina was excellent. Very happy with her design and prompt and professional communication', ""Marina has been really great all the way through the process from submitting designs in the contest to working with me on specific refinements. The design is very professional and I'm very happy with it, I will definitely be asking Marina for more desig..."", 'Marina was a joy to work with! She is hard working and strived to find the perfect design and provided a number of great alternatives so that she could tell what we really liked. Marina also PAID ATTENTION to our design brief and designed something that...', 'Amazing work. Went above & beyond to ensure we got the perfect logo for our business!\rWould highly recommend working with her.', 'Marina designed a brilliant logo for my company. She was also wonderful to work with, accommodating every request.', 'Marina is a great designer and extremely helpful.\rI highly recommend her.\rShe was the only designer out of a large number to really understand the brief and produce work that perfectly suited what was asked of her.', 'Marina.na was a terrific!  She is very talented and delivered a great logo from the beginning.  Great communication, easy to talk to and very intuitive.  We give the highest possible recommendation to Marina.na and look forward to working with her again...', ""Marina was great to work with and very responsive. Didn't need much input from myself, she nailed the design from the beginning. "", 'Marina is incredible. She works hard and communicates with honesty.  Her creativity and design skills are top notch. Thank you Marina!', 'Marina is very talented and wonderful to work with. Our company is very pleased with her work!', 'Mariana.na was amazing to work with and had several very well thought out designs to choose from. I have utilized her services now for two logos and I absolutely love both of them!  Thank you Mariana.na!', 'Great design! So excited to use it for our new business!', 'Very diligent and communicated very well through out the process. Very happy with the design and enjoyed the experience.', 'Everything went well.  Both 99designs and the designer were very patient with my delay in selecting a design. ', 'I could not have asked for a better designer. She is professional, knowledgeable, and thorough. She gave me excellent feedback and direction when I asked her to, and she gave me designs just as I wanted to see them. I strongly recommend her to anyone ne...', 'Marina took my initial mockup and put her own twist to the design. The logo ended up a nice mixture of my own ideas and her design style. She was also very communicative and accommodating throughout the entire process. Great experience!', ""I'm really happy with the quality of the design, and I'll definitely consider using Marina.na again next time we need a logo design.""]",['Mid Level'],2022-01-27
2764818,Drisigner,"Graphic designer with 10 years of experience specializing in graphic design, web design, illustration, designing posters and logos, Motion graphics, packaging, business card, office papers, and technical knowledge.",0.0,0,"January 11, 2017", 4 , 11 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Other design', 'Logo & business card', 'Product label', 'Logo & brand guide']", 0 ,"[""Absolutely fantastic designer, couldn't have imagined anything better!!! Was very quick to respond to messages and meet the requirements!! Thank you so much!!"", 'ğŸ™�ğŸ�»ğŸ™�ğŸ�»ğŸ™�ğŸ�»ğŸ˜� Thank you dear MiMi. it was a great pleasure to work on your fantastic brand.', 'Great to work with.  I am very pleased with the process and how well the designer and 99d were quick to respond and cater to all my company needs.  ', 'Very good job ! ']",['Entry Level'],2022-01-27
2941750,uray bayu santosa,,4.97,29,"June 20, 2017", 47 , 158 , 4 ,"['Logo design', 'Logo & social media pack', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide', 'Other business or advertising', 'Business card']", 4 ,"['They worked with us very patiently and got us what we needed.  Thank you!', 'Very happy with my Logo design and how easy it was to work with my designer. Would definitely recommend!', 'Great designer and I am really pleased with how this project turned out.  Thank you!', 'Thank you so much :)waiting for the next project with you.', 'Great job! Thanks so much for all of your efforts! ', 'Very responsive and put out great work. ', ""The designer came up with an original design I couldn't have come up with myself, that captured all of my requests."", 'I absolutely love my logo. I feel it embodies strength, growth, harmony and success. This is really important to me, as my goal is to help others find these qualities within themselves.', 'So many incredible ideas. Great communication and stellar work. Thank you!', 'Excellent to work with will use more', 'They did a great job on the logo - created something really unique!', 'Great design! Thank you.', 'Quick a nd easy. Thanks!\r', 'I had a positive experience with Uray. I liked his effort and he gave several options thatI liked.', 'Great customer service and excellent work output', 'Great designer - highly recommended!', 'Thank you for the great design and all of your help!  Much appreciated!', 'Great talent, excellent customer service, and very responsive, would highly recommend uray bayu santosa for your projects!', 'Great designs and fantastic to work with!', 'Uray is very prompt and dedicated. His designs are unique and fresh. He listens to his client, and has a great feeling for what you want! We had a great experience working with him!', 'Great work, the designer was impeccable and on time. ', 'Excellent experience, very diligent and professional.', 'Excellent communication and willingness to win!  Loved their competitive spirit and willingness to make adjustments!!', 'Great work, responsive, and excellent customer service', 'Very responsive to requests for alterations or just to see some variations of design.', ""Very open minded and took feedback perfect.  Created a logo I wouldn't have thought of.  It came out perfect."", 'Outstanding work and communication. Highly recommend', 'Uray is a very responsive designer.  I thoroughly enjoyed this experience! ', 'lovely work !!!!!!!!!!!!!!!\r', 'I gave very specific instructions and they were followed to a tee. Highly recommend!']",['Mid Level'],2022-01-27
