user_id,user_name,about,stars,review_count,member_since,contests_won,runner_up,1_to_1_projects,tags,repeat_clients,reviews,certification,timestamp
2873906,SweetCactus,Sunshine mixed with a little hurricane..,5.0,74,"April 19, 2017", 92 , 119 , 40 ,"['Logo design', 'Logo & brand guide', 'Logo & social media pack', 'Logo & brand identity pack', 'Illustration or graphics', 'Business card', 'Banner ad', 'Stationery', 'PowerPoint template', 'Other design', 'Logo & business card', 'Character or mascot', 'Brochure', 'Web page design', 'Social media page', 'Signage', 'Product packaging', 'Postcard, flyer or print', 'Other business or advertising', 'App design', 'Menu', 'Email']", 17 ,"['There was a lot of thought into what we requested. We only needed a few revisions which were done in a timely manner. Very easy to work with and professional. Would highly recommend and will return if we need any additional items to complement our logo. ', 'Was amazing! Thanks for all the help!', ""You're welcome! It was my pleasure. :)"", 'Quick turn around and good ideas. Thank you!', ""You're welcome. My pleasure to work with you as well!"", 'Very considerate and hard-working designer. Did a very good job, very patient as well.', 'Thank you.', 'Amazing!  Great service, great quality, very responsive!  Will use and recommend 100%', 'SweetCactus is a pleasure to work with.  Her service is outstanding and she is very flexible and adaptive throughout the process.  Her art skills are top-notch with a great eye for detail.', 'Fantastic job!  We love your design and your patience to work with us.  We will contact you to finish up with some 1 on 1 work.  Thank you so much for your creativity and strive for beauty!', 'Awesome! looking forward. :)', 'Awesome work. Thank you for your help', 'Great design! Quick responses and very easy to work with!', 'Fantastic design!!!!  SweetCactus was very easy to work with and completrly surprised me with a very unique design based on the initial requests.  Beautiful work, thank you!!!', 'The design came through exactly as invisioned. Truly amazed to see the finished design. ', ""So sweet and generous in creating our designs, they really worked with us to fit our exact vision! Couldn't be happier!"", 'SweetCactus did a great job of incorporating the concepts from our brief into a creative design!', ""SweetCactus exceeded my expectations with a bright and modern design that perfectly captured our mission.  The designer worked with us to get the design just right and we are thrilled with the results!  We'll definitely work with this designer in the ..."", ""It's a pleasant experience to work with you. Thank you! "", 'Very good cooperation and communication. We are very happy with our design.', 'Wonderful work, will work with you directly to create perfection. Thank you. ', 'Creative, innovative, insightful, flexible and patient - everything I hoped for in a designer!', 'Very delighted by the entire process working with SweetCactus. SweetCactus has an excellent eye, was able to effectively respond to the feedback provided, resulting in several iterations one of which stole the prize. Her work was distinctive, unique, an...', 'After weeks and months of wanting to rebrand but not finding a designer that was catching our vision, SweetCactus absolutely crushed a new design for us! We are so relieved to have something that represents us and our brand well. She was very responsive...', 'Great designer! ', 'Great result again from SweetCactus, thanks!', 'Great ideas and great designs, very responsive and easy to deal with.', 'Great to work with and very flexible to ensure everything comes out perfectly.', 'Amazing work and absolute professional. ', 'Great cooperation. ', 'Went about and beyond. Grateful for her help and walking us through the process! We had many small changes and she was willing to work with us the whole time. I would recommend any day!', 'Good solid designer', 'So responsive and creative!', 'Great designer, super flexable!', 'Super quick turn around.  Thank you so much.  I look forward to working with you in the future ', 'SweetCactus hit a home run.  I was mezmorized (no kidding) by our design.  SweetCactus took our idea to next next next level.  Hands down a premium designer.  Thank you, thank you, thank you', 'Great work. Thank you for the excellent logo.', 'SweetCactus was great to work with, she was very prompt to make adjustments and take on feedback. Responded very quickly every time and most importantly, the design was exactly what I was looking for. I would recommend!', 'Already the first design surprised us, exactly what we expected!', 'Love our new design for the service. It is exactly what we were looking for. Its modern, sharp and classy.', 'Very quick and reactive. Closest to the initial brief and helped refine the idea.', 'Phenomenal artist and extremely responsive and helpful. Will use this artist again!', 'Great work, thank you a lot', ""Thank you so much Sweetcactus! We couldn't be happier with our logo and we would highly recommend her to others. "", ""SweetCactus' design was perfect and working with her was super easy. Highly recommended. "", 'Very professional! Super satisfied with the results! Looking forward to working with you again!', 'SweetCactus is a talented designer and was always fast to respond to changes that we needed. I highly recommend using her for your logo or graphic design needs. ', 'Tolle Ideen und super Zusammenarbeit - gerne wieder!', 'Amazing service!\rAmazing personality!\rAmazing skill!\rAmazing to work with!\rAmazing patience!\r5/5 if things are not to your liking, talk to the person, explain your thoughts and watch the magic happen. ', 'SweetCactus comes up with great designs and helps walk you through the process making sure you are happy.  I highly recommend!', 'SweetCactus understood our goals and took control immediately. Initial design studies were near perfect and iterations were spot on. I would reach out to her in a second for further work. Well done and thank you!', 'Great service and talent', 'Great job and very happy with logo.', 'This designer was responsive, creative, and professional. We truly received an original and eye-catching logo design. We highly recommend this designer!', 'Amazing fact sheet.', 'Very fast, very helpful and accommodating with feedback. ', ""SweetCactus's design just nailed the concept I had outlined and was hoping for, perfectly marrying the architectural elements to the branding/logo needs.  "", 'Very responsive to changing requirements and top notch skillset. ', 'Great attention to detail from the beginning.  Very easy to communicate with and quick with revisions.  I would highly recommend for all of your design needs!  ', 'Beautiful design, creating simple solutions.', 'My designer was very creative, had a solid view of the brief and great flexibility in meeting my final design requirements. Pleasure working with SweetCactus', 'Enjoyed working with SweetCactus and hope to collaborate again on another project. ', ""In today's competitive world it's essential to present your business in a clear, professional yet light and playful way. Fransisca is more than up to the task, and I'm glad to have met her."", 'Everything was awesome, thank you so much! ', 'Sisca was wonderful to work with.  She was creative, timely, and professional.  Will definitely reach out to her for future projects.', 'We really enjoyed working with you! You were quick to respond and receptive to our changes. We feel really good about our new logo and are excited to have this be a part of our future business plans!', 'Very creative artist.  Great work!', 'Great design. Exactly what I was looking for. Quick and responsive. Thank you!', 'Amazing design and very easy to work with. Highly recommended! ', 'Wonderful to work with. Helpful with all changes requested. Perfectly captured the vision in a creative way!', 'Great to work with!  We were given multiple options to choose from, different color, fonts, weights, etc. and merged a few together for the final version.  Extremely responsive and quick turnaround!', 'Thank you Fransica!  A few bumps in the road but it all worked out well.  Our logo looks amazing and professional!  Thanks again!', 'SweetCactus made a beautiful logo and worked with us to get it right all the way until the end.  Thanks!', 'SweetCactus was truly a joy to work with. Was able to create realy good and original logo ideas based on the brief.  Worked quickly and effectively to take feedback to create new iterations.  Would absolutely recommend her to anyone and will work with a...', ""It's fresh and clean. I'm happy to have found a great designer for all the different design needs of my business."", 'loved working with Fransisca! she designed the perfect logo on her first submission. she communicates well and works quickly. working with her was very easy and she is very talented at what she does. im so happy with the final logo we decided on, and i ...', 'Amazing design. As usual :)', 'We had a makeover of our existing logo to bring it into the digital age and we were delighted with the proposals from Sweet Cactus which added a sharpness and sense of design to our previous logo.   ', ""Cooperation went well, and we ended up with a logo that doesn't only look cool, but also elegantly presents the promise of my company.""]","['Print', 'Brand guide', 'Top Level']",2022-02-12
2728775,20-100,,5.0,33,"December 03, 2016", 53 , 106 , 2 ,"['Logo design', 'Logo & social media pack', 'Logo & brand guide', 'Logo & business card', 'Logo & brand identity pack', 'Business card']", 3 ,"['They did a great job.  Extremely responsive and made modifications as necessary to get me what I needed.  I was very impressed.  ', 'very creative and responsive - extremely professional designer - thanks for your superb help', 'Open and willing to modify details.  Very complete guide', ""Super pro et vraiment à l'écoute merci encore "", '20-100 is very professional and very fast on iteration. He entered the contest early, and did his best to apply feedbacks while preserving his designing principles. He is very easy to work with and communicate with. Highly recommended!', 'It was a pleasure. Thankyou. ', 'Great designer to work with.  Outside the box thinking.  Provided a concept that had not even entered my mind.', 'Made requested changes, quick turnaround ', 'Very professional and thoughtful  design. Thanks', 'Beautiful, Thank you. ', ""I had a great experience, really professional, and didn't bother make several adjustments before the final validation ! The produced design is quite simple but really original, and fitted very well with what I wanted. If I need another design I will cer..."", 'Working with 20-100 was easy.  He really listened to (read) what we were saying, was thoughtful and took care to provide options to ensure our total satisfaction.  He also made sure to work hard and match our time constraints.  We would be happy to work...', 'This designer won the competition over ~ 75 other designs. They got what we wanted and captured the spirit of the brief. We felt like the work was a great mix of creative, minimalist, on strategy and eye catching. Also their collaboration and communicat...', 'This is an excellent designer, went above and beyond what was expected. We would highly recommend.', 'He quickly captured the essence of our logo from our design brief. His final logo was exactly what we were looking for. ', '20-100 managed to understand our needs perfectly and has been very responsive. Amazing collaboration! ', 'Challenging and inspiring, gave me a great concept and then a great logo. Loved to work with him.', 'Very helpful, and fast designer!  ', 'Very responsive and works with all your suggestions and critiques. Thank you!', 'We love our new design!', 'Schönes Design und schnelle Lieferung ', 'Spot on with their first design. Pleasure to work with. ', 'Excellent, thank you !!', 'Wonderful modern design. Exactly the sort of design we were looking for. ', 'Very well done.', ""20-100 est un super designer, très à l'écoute, il a su poser les bonnes questions mais aussi répondre aux miennes de façon précise et professionnelle. Il été réactif à tous les moments de nos reflexions. et a réussi à s'adapter à toutes mes demandes voi..."", 'Thank you so much. We are thrilled with the logo!', 'Great experience working with 20-100, prompt response, quick and accurate reviews. ', 'Great communication!', ""Seamless. 20-100 did not need a lot of direction. Initial designs were on point and captured the direction of the logo. Couple tweaks and voila, it's done. Great job. Great designer."", 'Very responsive and patient designer, was easy to work with and would most certainly work again in near future.', 'Design Idea and Conceptualization was very good. Communication was always spot on.', 'Delivered a solid design after our needs']","['Brand guide', 'Mid Level']",2022-02-12
2975797,Lita Young,Feel free to hit 1 to 1 project button =)),4.96,45,"July 22, 2017", 84 , 224 , 16 ,"['Logo design', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide', 'Logo & social media pack', 'Business card', 'Stationery']", 8 ,"['Meets our requirements!', 'Thank you for your honest review =))', 'Lita is very responsive, is an excellent designer and produces high quality work.  We will use her again!', 'My pleasure =))', 'I really like the designer’s modern and sleek interpretation of our company logo.', 'She took my requests and nailed it on the first try.', 'Great job on the design.  Only recommendation is to make sure to select fonts that are websafe from the outset to ensure the design will work wherever used.', 'Very friendly and easy to work with. Great work ethic! Thank you Lita for everything. Would definitely reccommend this designer.', 'She was very creative and listened closely to my needs. Beautiful design, modern and simple. She was very responsive and got right back to me to answer any questions I had. I highly recommend her.', 'It was a pleasure to work with Lita Young. A very professional and responsive designer. ', 'Great designer, nice person and easy to work with.', 'Great experience working with Lita. Very creative, responsive, and a true professional. Highly recommended.', 'Lita Young convinced us with her extraordinary designs and her unique understanding of customer focus. We highly recommend Lita Young!', 'Very professional in her work and also responds very quickly to comments!', 'Lita produced high quality work, adjusted to our feedback and did everything quickly.  We highly recommend Lita and will engage her for future needs.', 'Lita was so easy to work with.  Whatever I asked from her, she did happily and more importantly QUICKLY!   Obviously, her work is top notch too.  I wish everyone in this world had her work ethic!! Thanks again!!', 'Nice design, quick response and easy to work with. Highly recommended.', 'Lita was not only creative, but extremely responsive.  We are extremely pleased with the end result.', 'Great work and fast response.', 'Great design and a pleasure to work with!', 'Great work! Easy to work with.', ""Very happy with the final design, feedback on responsiveness ratings from other contestants was one of the main reason I chose Lita and she didn't disappoint.   "", 'Amazing designs.\rBest designer if u want abstract design. \r', 'Excellent designer \rTook very less time to confirm the final design as all her designs are excellent.', 'Lita was an absolute delight to work with, she was able to produce design work to a high standard that portrayed the image our company was aiming for. Will definitely work with Lita in future', 'Fantastic work like always!', 'designer was amazing', 'There are not enough words for me to describe the pleasure it has been to work with Lita. She throughly understood my vision and always delivered quickly. Her designs are ultra modern, very sleek and exactly what I was looking for. I will be working wit...', 'Lita was very responsive to my change requests for a logo design and a pleasure to work with. Her design won out among many other great designs. Hopefully we can work together again!', 'Great and fast excellent customer service', 'Great design and very responsive!', 'Lita was very helpful and open to suggestions. Totally satisfied with her work!', 'Thoughtful, great work, completed in a timely manner, super responsive and friendly ', 'We love our design....very classic and clean!  Lita was more than attentive, quick to respond and understood the look we were trying to achieve.', 'It was a pleasure to work with Lita Young.  She was extremely accommodating, and very professional.   Working with a designer like Lita,  makes me feel confident to recommend this site to others.  ', 'thanks very much', 'Thank you very much! Brilliant design, and very responsive changes. I am very glad I worked with you. Keep up the great work.', 'Lita is a joy to work with. Her designs are beautiful and exactly what we are looking for! We will definitely work with her again when her services are needed! Thank you!', 'I have the great honor and opportunity to work with this great designer in several projects. She is very good and extremely talented.', 'Great design, really like it.', 'Got The Job done on initial round!', 'Great work! Uncomplicated, fast and creative', 'We love this logo!', 'Lita was absolutely amazing throughout the entire process, extremely responsive and unique ideas! ', 'Very good designer, very responsive and polite.\rThank you!', ""We loved Lita's design, exactly what we were looking for. So fast and great to work with. Thank you Lita :)"", 'Great design, it was exactly what I was looking for. Lita Young was very quick and professional with her response.']","['Print', 'Brand guide', 'Mid Level']",2022-02-12
3159748,Caddsen,Creative ideas for a concept in creating a design is the best intake,0.0,0,"January 15, 2018", 8 , 20 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Illustration or graphics', 'Logo & business card']", 1 ,"['Great work and a very unique design', 'Did a great job of pulling together what I was looking for!', 'Great creativity and great communication. Brilliant idea and was very happy to work on that to make this logo perfect for my brand!']",['Entry Level'],2022-02-12
324519,boksi,,4.95,19,"June 24, 2009", 59 , 177 , 12 ,"['Logo design', 'Web page design', 'T-shirt', 'App design', 'Logo & brand guide', 'Logo & brand identity pack', 'Logo & social media pack', 'Product label', 'Logo & business card', 'Product packaging', 'Book cover', 'Other design', 'Brochure', 'Poster', 'Other Graphic Design', 'Other business or advertising', 'Merchandise', 'Landing page design', 'Custom Wordpress Themes', 'Banner ad']", 11 ,"['boksi thoroughly studied and understood our design brief and where we wanted to go with it & developed a great design. very responsive to any feedback and diligent and helpful in finalizing the files. we are looking forward to working with boksi again i...', 'Thank you Andi!', 'Keep up the great work', 'Thank you!', 'Great design, really nailed it with the logo', 'Great to work with. Have worked together on 2 projects now!', ""Boksi's designs stood out by far. Lovely to work with! "", 'Excellent work, very quick to respond.  ', 'Very good Designer! Fast work\rWas able to implement our ideas very well.\rThe logo is simple and still has that certain something.\rSimple and easy to read.\rTHANK YOU!', 'Boksi was able to see what we were drawn to and what inspired us and made it into something that felt like ours. ', 'With very little brief, boksi just really captured the essence of what we wanted. If I could, I would give 6 stars!', 'Good communication and awesome design. Thank you', 'Great designer. Clean lines, minimalist style with a forward thinking design.  Thank you Boksi!!', 'Great to work with, captured what I wanted immediately. ', 'Original and timely design delivery!', 'Boski is very nice and professionnal designer who made many changes until I find the right logo. Many thanks !', 'Amazing eye, minimalist modern designs, great typesetter. Thinks outside the square.', 'It was a pleasure to work with boksi. Very good exchanges, good ideas and quick feedback .', 'Just about nailed my design thought on the first try. I didn’t need to do much as far as alterations even with the rest of the package design. ', 'Boksi answered the brief and was very good at taking on feedback.  It was great working with you. ', ""We're looking forward to working with Boksi again!""]","['Print', 'Brand guide', 'Top Level']",2022-02-12
1004748,Alina7,Freelance Graphic Designer,5.0,28,"September 29, 2012", 83 , 389 , 16 ,"['Logo design', 'Logo & brand identity pack', 'Logo & business card', 'Logo & hosted website', 'Logo & social media pack', 'Logo & brand guide', 'Web page design', 'Stationery', 'Other design', 'Illustration or graphics', 'Business card', 'Banner ad']", 17 ,"['Friendly and efficient design work to a high standard, would recommend. ', 'Thank you! ', 'She did such a great job!! Would totally recommend having her do your design work. Super helpful especially with the requested minor tweaks. ', 'Thank you! ', 'Great design - responsive and easy to work with', 'Thank you! ', 'Beautiful logo, thank you Alina!', 'Highly professional, very accurate, my new best firend :-))))', ""Alina is really great, she understood exactly what I'm looking for and always implemented it immediately and quickly. I am happy to find her and I want to go with her for future projects. Thank you Alina, for your creativity and patience ğŸ�€"", 'Great Design. Great Follow up. We needed something after 5 months and she responded right away. Thank you.', 'Alina was wonderful as per usual :) ', 'SO great! I recommend to anyone looking for good design and great feedback', ""Alina created a unique logo design that met everything that was described in our creative brief. It wasn't too abstract, but was recognizable and could be interpreted in different ways. It was well constructed with precise details. And she didn't use cl..."", 'Alina7 was very professional and collaborative throughout the contest to create my new logo. He proposed many different ideas and all of great level and elegance. She always responded very quickly to all the requests I made to her and this allowed for a...', 'Thank you very much it was all great', 'The experience has been great!  ', 'super fast realisation. Love to work with the designers of 99designs', 'Sehr gute Kommunikation und tolle Arbeit!', 'this designer was very accommodating and willing to help us make changes.  ', 'Amazing work Alina, beautiful design, received hundreds of entries and yours was truly unique. Thanks!', 'Alina7 was great. We love our logo!', 'Very responsive to evolving ideas, appreciated the quick turnaround and flexibility. ', 'MiAl just surprised me with her fresh design. She has a great zeitgeist feeling. I love my new Logo.', ""MiAl's work is stunning and caught my eye from the start. Great communication and timely replies made this a seamless process."", 'Asha7 was so amazing ! such awesome ideas and very responsive', 'Wonderful experience.  People love my logo.  Working with Asha7 was a breeze.  Highly recommend.', 'Thanks Alina, amazing work as always! We really appreciate your quick and great work. ', 'Creative design!!', 'Alina is always very quick and has the creative touch that we like very much! We enjoy working with her. ', 'Asha7 did the job we were looking for, was very quick and responsive. A very nice service! ', 'It was exactly what we asked for ', 'Asha7 was a very patient, committed designer to move through my process with. She accommodated the many changes I requested with attention to detail and great follow-up communication.', 'Asha captured my business requirements very quickly by thoroughly reading my notes and requests for specific details and was a pleasure to work with... even when I asked her to wait during the handoff process to finalize a design as I was waiting to get...', 'Asha7 was great to work with and made a big effort to adapt to all my needs. Lovely to work with!']","['Web Template', 'Print', 'Brand guide', 'Top Level']",2022-02-12
1218280,Sir_Sevenn49,"Hi! I’m Tan Radit a.k.a Sir Seven, a skilled graphic & Logo designer. My passion is to create a design out of simple yet creative ideas. I'm dedicated to my work that will assure your satisfaction in my project with you in the future.",0.0,0,"May 10, 2013", 3 , 19 , 0 ,"['Logo design', 'Logo & brand guide', 'Illustration or graphics']", 0 ,[],['Mid Level'],2022-02-12
1358129,MeozVee,"Don't think about other people's lives if your life is still thought about by your parents;-)
  Best wishes !",5.0,12,"September 24, 2013", 21 , 69 , 1 ,"['Logo design', 'Logo & brand guide', 'T-shirt', 'Product label']", 1 ,"['Great work and friendly conversation :-)', 'Very pleasant cooperation. Fast response and change requests are implemented well. 100% recommendation!', 'Rangaa is the best! The design was so creative and beautiful and we received so many excellent designs. They went above and beyond to get the design to exactly what we needed and provided so many extra files and variations. They made this contest so wor...', 'Thank you for doing such an awesome job with our logo!', 'Another great design!', 'Beautiful design. Thanks a lot!!!', 'Loved how fast the designer worked! Made edits quickly and really brought our vision to life. ', 'This design was incredibly creative.', 'Was great with incorporating feedback. Also, very prompt with responses and professional. Would work with her again.', ""I can't tell you how happy I was with Kellin's Daddy. As a designer, they were very receptive to the brief that I presented. No matter what the changes were, or the direction they were presented with, they worked on it in a timely manner, and created mo..."", 'Very neat and helpfull, great designer!', 'Kellin´s is a great designer who takes time for you to make your design wishes come true! It was very pleasant to work with him! Thanks again!']","['Print', 'Brand guide', 'Mid Level']",2022-02-12
3409079,nov's,,5.0,23,"August 23, 2018", 38 , 129 , 8 ,"['Logo design', 'Sticker', 'Logo & social media pack', 'Logo & brand identity pack', 'Logo & business card', 'Logo & brand guide', 'Product packaging', 'Merchandise', 'Illustration or graphics', 'Character or mascot', 'T-shirt', 'Stationery', 'Other design', 'Banner ad']", 5 ,"['Thank you for everything!', ""You're welcome Sir. Thank you for the trust you have always given to us so far."", 'A great designer with really quick responses, a nice creativity and an absolutely reliable way to work!', 'Genius! I’ve got nothing else to say', 'Great design work!', 'Very patient as I had lots of small changes.  Thanks!', 'Incredible design work. Thank you!', 'Very professional, responsive and creative, Highly recommended!', 'Great design and Nov´s been really willing to make changes!', 'Excellent design...hit it right from the start.', 'The designer listened very good the feedback and the briefing and created an awesome design.', 'Great designs, very responsive', ""Nov was very responsive to any changes I wanted and quickly responded. Most of the designs I received from other designers were similar. Nov's design was original and set itself apart from other logos."", 'Very professional designer. I like the fact he provided us with no only a color version of logo, but also a two color version as well. ', 'Very prompt. Good designs.', 'Great work! Easy to work with.', 'Very Easy to work with. Definitely recommend.', 'Creative concept and quick turnaround. Very courteous as well. ', 'The designer did a great job on our isometric icons. ', 'Thank you for this great design', 'Thank you so much, these rock!', 'Thank you for your sticker design! It is exactly what we were looking for.', 'Incredible! Looking forward for our next project', 'Very good experience. High flexibility, responsiveness and a good level of creativity from a designer.\r\rA successful project in my opinion']",['Mid Level'],2022-02-12
4633293,_Berlin,Keep calm and love design,0.0,0,"April 22, 2021", 0 , 3 , 0 ,"['Logo design', 'Logo & brand identity pack']", 0 ,[],['Entry Level'],2022-02-12
