user_id,user_name,about,stars,review_count,member_since,contests_won,runner_up,1_to_1_projects,tags,repeat_clients,reviews,certification,timestamp
2770546,Name your brand,,0.0,0,"January 17, 2017", 8 , 43 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & brand guide', 'T-shirt', 'Logo & social media pack']", 0 ,"['Name Your Brand was excellent.  They designed exactly what I was looking for with the description I gave.  12/10, highly recommend.', 'Designer ist auf uns eingegangen und versteht es qualitativ hochwertig zu Arbeiten. Merci']",['Mid Level'],2022-03-05
2792622,torodes77,"Over 20 years of professional activity have been developed more than 10,000 logos, corporate identities and brands.",5.0,11,"February 06, 2017", 16 , 28 , 1 ,"['Logo design', 'Logo & business card', 'Logo & social media pack', 'Logo & brand guide', 'Logo & brand identity pack', 'Product label']", 1 ,"['Torodes77 did a great work for our logo; he was really creative from the beginning of the process and was able to listen carefully to our desires and needs. He exceeded our expectations and was always really fast to answer our questions. We recommend yo...', 'Thank you very much for such a comprehensive review.', '2nd time using this designer. Greta work and fast!', ""I'm very satisfied with the result! My vision and his skill literally created a masterpiece! Great artist to work with!"", ""Great to work with, couldn't be happier!"", 'Fantastic design, quick turnaround on deliverables! So patient with our slow review process.', 'Did a great job. Took the brief and interpreted it well and gave us something that we are really pleased with. Would work with again.', 'Great designs, listened to our feedback carefully.', 'Clean and simple design that suited my needs perfectly. Very quick response times and took on board all my feedback to refine the final design.\r5 stars. Me happy :)', 'Good design. We are happy!', 'Very responsive and quick to make edits!', 'top designer, very quick with changes and improvements. we liked his idea from the beginning:-)']",['Entry Level'],2022-03-05
4954662,DreamGraphicDesigns,"YOU ARE HERE! It simply means that you are looking for a Graphic designs. I can assist you for creative and professional graphic design work for your company and business.
  My name is Drima and I am Full-time graphic designer based in Australia. I am specialized in logo design and branding. I love what I do.",0.0,0,"February 01, 2022", 1 , 0 , 0 ,['Logo design'], 0 ,[],['Entry Level'],2022-03-05
3595851,strelok25,"I have been doing graphic design for over 5 years. It includes the creation of logos, printing products, commercial projects, etc. I am also fond of creating individual tattoos. I will be glad to meet you))",5.0,38,"January 30, 2019", 29 , 77 , 17 ,"['Logo design', 'Other design', 'Illustration or graphics', 'Tattoo', 'T-shirt', 'Postcard, flyer or print', 'Logo & social media pack', 'Product packaging', 'Product label', 'Poster', 'Other art or illustration', 'Logo & business card', 'Logo & brand guide', 'Character or mascot', 'Sticker', 'Stationery', 'Signage', 'Other business or advertising', 'Facebook cover', 'Card or invitation', 'Logo & brand identity pack', 'Book cover']", 5 ,"['Great communication and response to revisions.', ""Strelock25 produced beautiful images that called forward the feeling I was looking for and was very responsive and easy to work with. I'd highly recommend their work to others!"", 'This designer created so many beautiful options that really captured the vision of my brand, beyond what I had even imagined. They proactively submitted more options but not so many that I was overwhelmed. They also took my feedback and made the exact c...', ""I absolutely loved the creativity coming from strelok25 and appreciated the responses to my feedback. I'd gladly recommend this designer to others and would use them again!"", 'Excellent work and easy to communicate with.  Would highly recommend!', 'Brilliant as always ', 'Amazing as always', 'Communicative and listened to our revision direction. Got to the finish line in just a few rounds.', 'Gave me exactly what I wanted! Was very patient with me and just super talented.  I definitely want to work with this designer again!', 'She did a great job and was very responsive when I requested changes. Would definitely use her again. ', 'Amazing to work with!!!! I love my logo!!!!', 'Understood what the goals were for our rebranding.  Very nice work!', 'Beautiful designs. Quick responses :-)\r', 'Merci. Bon projet. On recommencera.', ""The design is exactly what we wanted but didn't know it until strelok25 created it. She listened to our brief. We love it"", 'Amazing as always ', 'Amazing as always ', 'Amazing as always ', 'Amazing as always ', 'perfect collaboration. thank you very  much!', 'Brilliant as always', 'Amazing as always ', 'Amazing as always - a pleasure to work with and very quick turnaround ', 'Great communication and easy time getting exactly what was wanted! looking forward to more projects in the future!', 'Brilliant as always', 'Really creative and unique design, very close to what I had in mind. \rIt was a nice experience to work with strelok25. She is open to feedbacks and responds quickly.', 'What I loved about is design was spot with what I wanted and flexible of adjusting things around on the product box.   Thanks a million ', 'Great designer and was really helpful and patient througout the process. Loved her work and will definitely be looking to working with her in the future!', 'Well done! Great collaboration.', 'Great design and work!', 'I was looking for a family crest and the designers did a great job! Very pleased. Used 99 Designs back in 2010 when I started a plumbing company. Will be using again on the next business venture. ', '- Brilliant as always ', 'quick turnaround time, high quality design ', 'Excellent design work and v responsive to feedback', 'amazing designer - responds to feedback quickly and would be happy to work with her again ', 'Great JOB!!! She was very responsive, open to feedback and professional.', ""Designer listened intently to my thoughts on symbolism and came up with great ideas with beautiful elegant lines like I'd never seen before. Tribal tattoo looked like a fine painting after all was said and done. Did rework due to my own changes in what ..."", 'Strelok25 made a great design, and listened well to my remarks and requests. I love the design, and for sure will use it.']",['Mid Level'],2022-03-05
1482935,7LUNG™,yok bisa yok,5.0,10,"January 20, 2014", 18 , 39 , 2 ,"['Logo design', 'Logo & brand identity pack', 'Logo & brand guide', 'PowerPoint template', 'Logo & business card', 'Facebook cover']", 2 ,"['Great and fast job! Thank you for your work. ', 'thanks for the good review', 'Great work!  They delivered exactly what we needed and did so quickly.  Just amazing.', 'thanks, great review :)', 'A brilliant design.  7LUNG is quick, polite and talented. Thank you.', 'thanks, great review :)', '7LUNG gave us a highly original design with the Wow! factor we were looking for. Great experience!', 'thank you, very perfect review :)', 'Fast, smart, nice, very professional !', 'thank you, a short, clear review', 'Did really innovative work, wonderful partner with whom to engage, and is very responsive and timely in communication!', 'thank you very good review :)', 'Awart was creative and produced an elegant and simple design, both logo and powerpoint template. The work is emotive and yet reproducible in many media forms. Worked fast and long hours. Will use again.', 'thank you sir, hope to work with you again', 'Good insights on the concept and excellent execution. Very responsive to suggestions.', 'thank you sir, hope to work with you again', 'AWart did an excellent job! I got exactly what I was looking for! I will be coming back for sure for product packaging.', 'Very responsive and creative. Great ideas and eager to help and provide solutions. ']",['Mid Level'],2022-03-05
440072,Grey Crow Designs,"""I draw for a Living, I live to draw.""",4.98,46,"July 12, 2010", 162 , 346 , 27 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Logo & business card', 'Other design', 'Illustration or graphics', 'Clothing or apparel']", 21 ,"['Quick in reaction, best in design!', 'Was a pleasure to work with, took my feeedback and reworked everything until I was happy.  Very pleased with my design and the process!!', 'Excellent creations and quick feedback, easy to work with recommend highly - 5 stars easy', 'The designer was awesome!  The design was exactly what I was looking for and they provided revisions promptly.  I would definitely work with them on future projects. ', 'Excellent design. Great to work with.', 'GrayCrow always does the most excellent work!!', 'Great design & great to work with!', 'Grey Crow Designs kept to the brief and delivered a logo that suits our brand perfectly, highly recommend!', 'Great work. Thank you again.', 'It was an absolute pleasure working with Gray Crow Designs!  Gray Crow is very professional, understanding and creative. Thank you!', 'Easy to work with!', 'Great to work with.  Very responsive.  Would definitely use again.\r\rThanks.', 'I have employed and hired over 20 design artists in my lifetime and GreyCrow is one of the best.  No Joke  thanks GreyCrow', 'Very hard worker and provided excellent service. Had him do alot of changes and changed every single time with no problem. Highly recommended!!', 'Fantastic. Extremely prompt, easy to work with, and great looking designs!', 'Fantastic designer and super wicked responsive to feedback and requests. Thank you! That made all the difference. I gave some feedback and an idea for the design and he went above and beyond even what I envisioned and came up with a design unlike anythi...', 'great designer. very quick responses after all my messages', 'Grey Crow followed suggestions well and can up with a pleasing logo. I would be glad to recommend.', ""Thanks for all the hard work and effort put into this. I appreciate that you made all the changes and designs I ask! Great designer I'd recommend grey crow to anyone looking for an awesome design with creativity and style. Thank you "", 'This designer is fast and fabulous to work with!', 'Designed a great logo for our surfboard rental company.', 'Professional designer. Attentive to details and responsive. ', 'Great Job Grey Crow !', 'Great job, listens well and delivers!', 'Blue Ice is super responsive, hard working and a very smart and talented designer. ', 'Absolutely AWESOME designer!! Blue Ice will be my go-to designer for any future needs! Such a wonderful experience with this creative artist! Thank you SO much for creating the perfect logo for my company!! ', 'Amazing work. Very fast and communicates well. ', 'I love working with BlueIce. He is very responsive, takes direction, and always provides quality work. He is a great designer and works with colors very well! Thank you for your help on this project! ', 'A great design from Blue Ice that correctly captured the spirit of what I was after. Was very good to work with - patient and responsive to feedback. ', 'Perfect !!! Perfect !!! Perfect !!!', 'Another excellent logo design through 99 designs.  blue ice captured exactly what we wanted in the design.  Thank you', 'Blue Ice did an excellent job of communicating back and forth with me. He stayed in weekly contact & made sure he knew what my vision is. Thank you, sir! Blessings...', 'Great work and very fast edits! Very easy to work with!!!', 'He used all the elements I asked for in my brief and came up with a very unique concept that blended them all. I am very pleased.', 'Great creative work and very easy to communicate with!  All around amazing job!', 'Thank you so much for such creative and original designs.  Working with the designer and 99Designs is so easy and rewarding!', 'We love the product that he designed - it was exactly what we were looking for. It is professional, clean and conveys the message of who we are and what we do.  Thank you!', 'Best designer I have worked with online. Gave me so many options and nothing was to hard. Very very pleased thank you so much. Regards, Martin - Australia', 'blue ice always get the job done!  He delivered exactly what we wanted in the timeframe we needed.  blue ice is our go-to designer and I highly recommend him!!', 'Blue Ice was my third design experience with 99designs and did not disappoint! On time and easy to work with. Creative and yet solid in sticking to the requests. Highly suggest using his work. ', 'Very responsive to requests. It was a pleasure to work with Blue Ice.', 'Excellent design and customer service!', 'Fantastic as always! Thanks again for your great work and excellent communication. ', 'Brilliant as always, great quality, fast turnaround.', 'Fantastic work, perfect execution of feedback/change requests. If we have the opportunity to work with you again, we will.', 'This is the 2nd project Blue Ice has designed for me and as usual it was executed quickly and I love the design!', 'Blue ice was a real pleasure to work with. He listened to and welcomed feedback which made the process quite smooth. I highly recommend him and will certainly work with him in the future for any design work.', 'Blue ice was the first one having posted a design and it was nice one.  He did provide multiple versions based on new comments from me and he was quick to do it, which is important in a contest that is only a week long. I like my new logo and it is beca...', 'Blue Ice submitted a logo which showed a real understanding of the brief and was quick to revert with any changes we requested', 'Blue Ice did an amazing job on our logo contest. His designs were unique and intriguing. We are very pleased with his work and would gladly work with him again. ', 'The design was perfect and the (numerous) requested touch ups were done as requested. It has been a pleasure to work with Blue Ice.', 'Blue Ice was great to work with.  From the start he was the leading candidate with his original submission and then he took our comments and fine tuned the logo all along the way.  Great designer, great to work with', 'Blue Ice did a great job on the Fish & Hunt logo. We are very happy with the job he did.Will use again for any artwork we need done', 'Blue Ice did a great job with my logo! Everytime I requested another change Blue Ice would provide a few extras. Thanks so much!', 'Blue ice is the best designer out of all that we have worked with in the past, has very impressive and unique ideas! Extremely productive, and very responsive to the feedback.  Simply ask and you will receive more than expected. It was truly remarkable ...', 'Blue ice did a phenomenal job with our Live Life Chicago logo!  Extremely dedicated to the project. Every time I requested a change, he was quick to give me new designs. Very happy with the job he did and will gladly use blue ice for future designs! Tha...', 'Excelent job on our logo and very quick response time. Wonderful designer and we would highly recommend blue ice.', 'Very curteous contact. Speedy and good work, lovely designs. Working with you was a pleasure!', 'Great work man, good luck on your future projects', 'Working with Blue Ice was an incredible experience.  He was prompt, patient, and always willing to work with any changes/variations we had.  We HIGHLY recommend him as a designer.  Very creative and thinks outside the box.  We will most certainly contin...', 'Great icon and logo designs! Fast modifications to spec. Super to work with!', 'Blue Ice is attentive to details, quick with revision, and creative.  Always polite.  Always willing to listen and provide proper updates and feedback.  Everything is originally designed and drawn.  Look forward to work with him again.', 'Great work!  Very flexible on updates and changes.  We really appreciate his dedication to producing quality work.', 'Excellent Designer, a great pleasure to work with. Look forward to new projects.']",['Mid Level'],2022-03-05
231850,Simon_says,,5.0,6,"January 10, 2008", 12 , 26 , 1 ,"['Logo design', 'Logo & business card', 'Logo & brand identity pack']", 2 ,"[""Simon was responsive, creative, and delivered a timeless concept we're excited to share with the world."", 'Great designer to work with. Responsive and takes ideas to completion. Highly recommend. ', ""Simon_says brought my business concept to life. He made every edit and suggestion (which were many) that I gave to him and was honest when he didn't think some of those would work. He was SUPER fast to act on my requests. I highly recommend him for logo..."", 'Amazing work.  Great with responding and providing variations.  Highly recommend working with Simon_says.', 'We loved the design. Great to work with. ', ""Simon_says proofs that thinking outside the box is the way to go in a competition. Many logo's with forks, knives and spoons but the green yummie smile stood out and brought a smile upon many faces. Simon_says thank you for your creativity. It's much ap...""]","['Print', 'Brand guide', 'Top Level']",2022-03-05
3131661,Ride_1,,4.94,62,"December 16, 2017", 92 , 161 , 6 ,"['Logo design', 'Logo & brand identity pack', 'Logo & social media pack', 'Logo & business card', 'Other clothing or merchandise', 'Logo & brand guide']", 9 ,"['Innovative design that captured the look feel and essence of what I was looking for in a logo.', 'Ride_1 took delivered a clever and novel concept based on a vague description and made several revisions until we landed on the final design.  I would definitely work with him again. ', 'Amazing design and great responsiveness.', 'his design was pretty well bang on from the start, just needed a little fine tuning', 'This is our second time working with Ride_1. We love his work. He is also responsive, professional, and a pleasure to work with. ', 'Fantastic, inspired work from a very responsive designer!', 'Great designer and very attentive to details. We are so happy with the logo and branding content. ', 'Ride_1 was a pleasure to work with. They made all of the changes I requested an delivered a great logo quickly!', 'Ride_1 was spot on right from the start and made many alterations to nail it down. Perfect experience!', 'We absolutely love everything about the design! We Cant thank you enough.', 'Ride_1 did a great job with our logo. The design was really unique and creative.  Very responsive with a quick turnaround of revisions.  ', 'A job well done!!', 'Super fast. Made all the changes I requested, great design overall', 'Great designer!!', 'Great to work with and happy to work through all our changes! ', 'Ride_1 was great to work with, super responsive, and happy to work through our changes. ', 'great work, fast and precision ', 'The designer was responsive and easy to work with. ', 'Ride_1 did an awesome job!', 'The First designer to submit his designs and also provided improvements very quickly and clearly understood what I was looking for', 'Thank you! We love it! ', 'Completely nailed what we were looking forward and was super responsive! We look forward to working with them again and couldn’t recommend any higher!', 'Ride_1 created a unique and powerful logo, and made quick and creative revisions upon request. Great talent.', 'The designer was incredibly insightful, did his research and turned out he won with his creativeness. ', 'Incredible design ideas, right on with what I wanted and super quick to get back with me and make adjustments! ', 'awesome job, was very responsive and got back to us really quick with updates and took direction really well!', 'Ride_1 was very easy to work with and was extremely prompt and responsive to my requested design changes.  This was the only designer that gave me a logo design that I liked on the initial design.\r\rI highly recommend Ride_1.', 'Very quick service', 'Our designer was so attentive to our brand.... made revisions and presented us with several fonts, choices, and options. It was hard to choose just one of the designs. In the end, we could not be happier. Our brand is simple, elegant, recognizable, and ...', 'Ride_1? was a pleasure to work with, made every adjustment that I asked for and delivered fast. \r\rThank you! ', 'High quality work and very responsive to requests.  Highly recommended. ', 'Ride_1 was great to work with. He was polite and friendly, and he worked quickly to turn around requested edits. He even provided more than we asked for. We love his work!', ""It's been fun working with Ride_1 because of creativity, responsiveness and pro-active attitude. Also speed of change requests was very good. "", 'Great Communication, they worked with me! thank you!', 'Great to work with! Always responsive and made any necessary revisions quickly. Definitely recommend!', 'Thoughtful design and a stand-out contributor to our contest. Excellent response time and accommodating with edits.', 'Great work and made changes quickly.   ', 'Great creative direction.', 'As soon as the competition started it was over with because of the designs that Ride_1 made my clients fell in love with. This designer was very responsive and knew exactly to the most minor detail what we were looking for. Highly Recommend ⭐️⭐️⭐️⭐️⭐️', 'Very sophisticated design as per brief. Very happy with the service we were provided. ', 'It was great working with Ride_1 : super efficent, reactive and the logo is amazing', ""Super clean and creative design. Suggested changes were turned around quickly and to taste. I'd recommend them to anyone!"", 'Great design and helped me get exactly what I wanted!', 'Creativity was amazing!', 'Beautiful design, needed little to no direction to deliver exactly what we were looking for based on our brief and great to work with when delivering the files. ', 'Nailed the concept, easy to work with, responsive. Seems like a phenomenal illustrator.', 'Ride_1 was excellent to deal with. The communication and requests were fast and a great experience. I would use Ride_1 again and highly recommend to all. Thanks for a great experience. ', 'Excellent work.  Thank you! :)', 'Very easy to work with and made all requested changes the way I asked and as quickly as possible.', 'Very adaptive, and able to adjust designs according to feedback. Great designs, very impressed.', 'great work, thanks a lot!', 'Really fantastic, thrilled with the logo design. Fast, responsive and creative. Highly recommended!', 'He was great. Very very very pleased with our logo. Cannot say enough how much I am glad we chose him ', 'He fulfilled the brief and supplied me with a logo that fitted in with my target market and my company ethos.', 'Absolute home run. Design work was better at capturing what I was aiming for than I was able to describe! Thanks again.', 'This designer paid attention to everything I asked for. The first concept was the closest of all designs that met my preliminary needs. It took some back and forth, but communication was swift and turnaround was very fast. Thank you', 'He was able to listen to the concept that I wanted and turned it into a great logo!', 'Outstanding design and service. \rI was really impressed with how the design brief was met and they were more than helpful when it came to tweaks and amendments. Will definitely be back in touch direct for more work in the future. \rHighly recommended ', 'great as always!', 'the best! will hire again. ', 'Excellent designer, always willing to accept feedback and change design. It was a pleasure to work with', 'Great design, happy with responsiveness']","['Print', 'Mid Level']",2022-03-05
307207,klompica,,5.0,12,"April 14, 2009", 26 , 50 , 2 ,"['Logo design', 'Logo & brand identity pack', 'Logo & hosted website', 'Logo & social media pack', 'Other Graphic Design', 'Logo & business card', 'Logo & brand guide', 'Web page design', 'Product packaging', 'Illustration or graphics']", 0 ,"[""Klompica's design was a level above the competition. They were readily available for questions, modifications and overall support. Thank you for your hard work."", 'Klompica created a sharp and creative design that fit our specifications. It was very easy to work and iterate on the design. I would work with this designer again', 'Was easy and cooperative to work with. ', 'very good work. Many thanks', 'Awesome designs and super easy to work with!', 'Great designer ', 'Excellent designer...prompt and understands directions well, also the most professional by far in terms of presentation...thank you again for all your work!', 'Hat sehr viele gute Vorschläge ausgearbeitet und ist sehr schnell auf Änderungen eingegangen. Sehr professionell und hat alle unsere Wünsche erfüllt. Können wir nur weiter empfehlen, starke Leistung.', 'Thanks for your help.  You are the best.\r', ""Very talented designer exhibiting very strong creativity.  This designer's work broke from the pack and stood above the rest because of the attention to detail and providing something drastically different than the rest of the designers.  Would gladly w..."", 'Amazing, Amazing, amazing. Thank you for doing such great job, not only designing my logo, but taking the time to perfect it even after the contest had been completed. You were patient, responsive, creative, and a joy to work with. I will definitely rec...', ' I loved working with klompica! Excellent experience from start to finish and the end result exceeded my expectations. klompica ROCKS!']","['Web Template', 'Print', 'Brand guide', 'Mid Level']",2022-03-05
3052626,shriom,,0.0,0,"October 02, 2017", 4 , 16 , 0 ,"['Logo design', 'Logo & brand identity pack', 'Logo & brand guide', 'Logo & social media pack']", 0 ,[],['Entry Level'],2022-03-05
