id,title,url,seeker,start_time,name_to_incorporate,slogan_to_incorporate,description,industry,colors_to_explore,other_color_requirements,style_attributes,design_inspiration_count,attachments_count,other_notes,entry_count,deleted_entry_count,deleted,withdrawn,declined,prize,entries,deleted_entries,winners,entry_level,mid_level,top_level,avg_contest_won,avg_contest_won_top_5,avg_contest_won_top_10,avg_runner_up,avg_runner_up_top_5,avg_runner_up_top_10
1,"Logo pour un organisme de formation prévention, secourisme, incendie",https://99designs.hk/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386,formaprevexpertise,"Sun, 06 Feb 2022 14:09:15 +0000",FormaPrev Expertise,Unspecified,"Nous sommes un organisme de formation et vendons des sessions de formations spécialisé dans les domaines du secourisme, de la prévention et la sécurité incendie.
Nous accompagnons également les entreprises dans le but de réduire les risques professionnels en menant des actions de prévention (audit, rédaction du document unique d'évaluation des risques professionnels, aménagement des postes de travail, ergonomie...)",Business & Consulting,['Designers choose'],Unspecified,"['0', '0', '2', '0', '2', '-2', '2']",10,0,"Je suis principalement intéressé par les logos de type mascot et combination, mais je suis ouvert à toutes les suggestions.",20,80,0,39,41,US$196,"[{'entry_id': 'entry-93', 'participant_id': '3389272', 'time': '2022-02-07T19:43:45+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/93'}, {'entry_id': 'entry-92', 'participant_id': '3389272', 'time': '2022-02-07T19:42:54+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/92'}, {'entry_id': 'entry-91', 'participant_id': '3389272', 'time': '2022-02-07T19:15:55+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/91'}, {'entry_id': 'entry-90', 'participant_id': '3389272', 'time': '2022-02-07T19:15:34+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/90'}, {'entry_id': 'entry-73', 'participant_id': '3389272', 'time': '2022-02-07T15:51:01+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/73'}, {'entry_id': 'entry-48', 'participant_id': '3389272', 'time': '2022-02-07T12:01:49+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/48'}, {'entry_id': 'entry-56', 'participant_id': '2081299', 'time': '2022-02-07T12:52:32+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/56'}, {'entry_id': 'entry-34', 'participant_id': '2081299', 'time': '2022-02-07T11:05:01+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/34'}, {'entry_id': 'entry-62', 'participant_id': '2081299', 'time': '2022-02-07T13:46:37+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/62'}, {'entry_id': 'entry-100', 'participant_id': '2261641', 'time': '2022-02-07T19:47:31+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/100'}, {'entry_id': 'entry-99', 'participant_id': '2261641', 'time': '2022-02-07T19:47:12+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/99'}, {'entry_id': 'entry-98', 'participant_id': '2261641', 'time': '2022-02-07T19:46:55+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/98'}, {'entry_id': 'entry-97', 'participant_id': '2261641', 'time': '2022-02-07T19:46:31+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/97'}, {'entry_id': 'entry-96', 'participant_id': '2261641', 'time': '2022-02-07T19:46:13+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/96'}, {'entry_id': 'entry-95', 'participant_id': '2261641', 'time': '2022-02-07T19:45:57+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/95'}, {'entry_id': 'entry-94', 'participant_id': '2261641', 'time': '2022-02-07T19:45:43+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/94'}, {'entry_id': 'entry-77', 'participant_id': '1566804', 'time': '2022-02-07T16:49:38+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/77'}, {'entry_id': 'entry-76', 'participant_id': '3389272', 'time': '2022-02-07T16:47:49+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/76'}, {'entry_id': 'entry-75', 'participant_id': '1566804', 'time': '2022-02-07T16:30:18+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/75'}, {'entry_id': 'entry-55', 'participant_id': '2081299', 'time': '2022-02-07T12:36:07+00:00', 'url': '/logo-design/contests/logo-pour-un-organisme-de-formation-pr%C3%A9vention-secourisme-1144386/entries/55'}]","[{'entry_id': 'entry-28', 'participant_id': '3087720', 'status': 'declined', 'time': '2022-02-07T08:59:33+00:00'}, {'entry_id': 'entry-19', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-06T21:20:09+00:00'}, {'entry_id': 'entry-88', 'participant_id': '3578543', 'status': 'declined', 'time': '2022-02-07T17:24:58+00:00'}, {'entry_id': 'entry-74', 'participant_id': '2031080', 'status': 'withdrawn', 'time': '2022-02-07T16:12:09+00:00'}, {'entry_id': 'entry-67', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-07T14:24:54+00:00'}, {'entry_id': 'entry-45', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T11:32:48+00:00'}, {'entry_id': 'entry-43', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:26:07+00:00'}, {'entry_id': 'entry-39', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:18:50+00:00'}, {'entry_id': 'entry-31', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T10:50:10+00:00'}, {'entry_id': 'entry-27', 'participant_id': '3812649', 'status': 'declined', 'time': '2022-02-07T04:12:10+00:00'}, {'entry_id': 'entry-26', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-06T21:38:30+00:00'}, {'entry_id': 'entry-7', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T14:29:20+00:00'}, {'entry_id': 'entry-4', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T14:23:27+00:00'}, {'entry_id': 'entry-2', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T14:21:36+00:00'}, {'entry_id': 'entry-63', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T13:49:39+00:00'}, {'entry_id': 'entry-40', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T11:21:08+00:00'}, {'entry_id': 'entry-33', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:04:00+00:00'}, {'entry_id': 'entry-30', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T10:49:57+00:00'}, {'entry_id': 'entry-29', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T10:49:44+00:00'}, {'entry_id': 'entry-65', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T13:57:46+00:00'}, {'entry_id': 'entry-52', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T12:12:15+00:00'}, {'entry_id': 'entry-89', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-07T18:46:26+00:00'}, {'entry_id': 'entry-87', 'participant_id': '1566804', 'status': 'declined', 'time': '2022-02-07T17:23:01+00:00'}, {'entry_id': 'entry-86', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-07T17:19:26+00:00'}, {'entry_id': 'entry-85', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-07T17:19:15+00:00'}, {'entry_id': 'entry-84', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T17:17:37+00:00'}, {'entry_id': 'entry-83', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T17:16:15+00:00'}, {'entry_id': 'entry-82', 'participant_id': '1566804', 'status': 'declined', 'time': '2022-02-07T16:57:13+00:00'}, {'entry_id': 'entry-81', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-07T16:55:47+00:00'}, {'entry_id': 'entry-80', 'participant_id': '3578543', 'status': 'declined', 'time': '2022-02-07T16:54:02+00:00'}, {'entry_id': 'entry-79', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-07T16:53:41+00:00'}, {'entry_id': 'entry-78', 'participant_id': '3389272', 'status': 'declined', 'time': '2022-02-07T16:49:41+00:00'}, {'entry_id': 'entry-72', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-07T15:01:49+00:00'}, {'entry_id': 'entry-71', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-07T14:58:10+00:00'}, {'entry_id': 'entry-70', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-07T14:55:29+00:00'}, {'entry_id': 'entry-69', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-07T14:29:00+00:00'}, {'entry_id': 'entry-68', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-07T14:25:57+00:00'}, {'entry_id': 'entry-66', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T14:08:07+00:00'}, {'entry_id': 'entry-64', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T13:49:56+00:00'}, {'entry_id': 'entry-61', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-07T13:43:46+00:00'}, {'entry_id': 'entry-60', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T13:40:10+00:00'}, {'entry_id': 'entry-59', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T13:38:49+00:00'}, {'entry_id': 'entry-58', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T13:38:10+00:00'}, {'entry_id': 'entry-57', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-07T13:37:25+00:00'}, {'entry_id': 'entry-54', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T12:19:44+00:00'}, {'entry_id': 'entry-53', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T12:17:26+00:00'}, {'entry_id': 'entry-51', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T12:06:48+00:00'}, {'entry_id': 'entry-50', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T12:03:10+00:00'}, {'entry_id': 'entry-49', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T12:02:15+00:00'}, {'entry_id': 'entry-47', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:59:09+00:00'}, {'entry_id': 'entry-46', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T11:38:24+00:00'}, {'entry_id': 'entry-44', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T11:28:39+00:00'}, {'entry_id': 'entry-42', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-07T11:25:52+00:00'}, {'entry_id': 'entry-41', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:22:54+00:00'}, {'entry_id': 'entry-38', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:15:24+00:00'}, {'entry_id': 'entry-37', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:13:31+00:00'}, {'entry_id': 'entry-36', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:12:36+00:00'}, {'entry_id': 'entry-35', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T11:08:08+00:00'}, {'entry_id': 'entry-32', 'participant_id': '2081299', 'status': 'declined', 'time': '2022-02-07T10:50:23+00:00'}, {'entry_id': 'entry-25', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-06T21:34:56+00:00'}, {'entry_id': 'entry-24', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-06T21:31:15+00:00'}, {'entry_id': 'entry-23', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-06T21:30:16+00:00'}, {'entry_id': 'entry-22', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-06T21:25:59+00:00'}, {'entry_id': 'entry-21', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-06T21:24:31+00:00'}, {'entry_id': 'entry-20', 'participant_id': '3389272', 'status': 'withdrawn', 'time': '2022-02-06T21:22:58+00:00'}, {'entry_id': 'entry-18', 'participant_id': '2977733', 'status': 'declined', 'time': '2022-02-06T17:28:17+00:00'}, {'entry_id': 'entry-17', 'participant_id': '2977733', 'status': 'declined', 'time': '2022-02-06T17:18:46+00:00'}, {'entry_id': 'entry-16', 'participant_id': '2031080', 'status': 'withdrawn', 'time': '2022-02-06T17:05:26+00:00'}, {'entry_id': 'entry-15', 'participant_id': '2977733', 'status': 'declined', 'time': '2022-02-06T16:57:28+00:00'}, {'entry_id': 'entry-14', 'participant_id': '2360721', 'status': 'declined', 'time': '2022-02-06T16:48:09+00:00'}, {'entry_id': 'entry-13', 'participant_id': '2360721', 'status': 'withdrawn', 'time': '2022-02-06T16:45:52+00:00'}, {'entry_id': 'entry-12', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T16:05:50+00:00'}, {'entry_id': 'entry-11', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T16:03:41+00:00'}, {'entry_id': 'entry-10', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T16:02:03+00:00'}, {'entry_id': 'entry-9', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T15:58:34+00:00'}, {'entry_id': 'entry-8', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T15:57:09+00:00'}, {'entry_id': 'entry-6', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T14:26:49+00:00'}, {'entry_id': 'entry-5', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T14:25:16+00:00'}, {'entry_id': 'entry-3', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T14:21:49+00:00'}, {'entry_id': 'entry-1', 'participant_id': '3578543', 'status': 'withdrawn', 'time': '2022-02-06T14:18:28+00:00'}]",['entry-91'],5.0,4.0,1.0,32.0,58.0,32.0,50.5,94.0,50.5
